PCA_components,Model,MSE,R2,RMSE,MAE,Best Params
32,6,3.9172195044314084,0.5553483238044232,1.9791966815936735,1.4885405042837845,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
32,7,3.0635381663991437,0.6430499889937267,1.750296593837497,1.3792192687516645,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
32,8,2.3623437439067496,0.6498104380134139,1.5369917839425002,1.1945045853785057,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
32,9,2.476582039137976,0.5706243918638604,1.5737159969759398,1.1669327016015438,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}"
32,10,3.7848262390851835,0.5754558340139964,1.9454629883616865,1.538247228303683,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}"
33,1,2.9420980457097694,0.5716596849939684,1.7152545133914585,1.4007152151100157,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
33,2,2.7341522843132715,0.6234633534161148,1.6535272251503061,1.319798258486522,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
33,3,2.35046476447144,0.6728386376588271,1.5331225536373274,1.3094820409230798,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}"
33,4,3.5081531465771345,0.6017973324354469,1.8730064459518379,1.351543657322294,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}"
33,5,4.388508282430512,0.537130350479804,2.09487667475451,1.567457372420225,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}"
33,6,3.1119054755450346,0.6643803920566587,1.7640593741552564,1.4576648970569606,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
33,7,2.8067063082530237,0.6531794670483086,1.6753227474886814,1.3072673991119257,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}"
33,8,2.805540697968641,0.630336885673177,1.674974835025482,1.320623519387259,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}"
33,9,2.607423157965299,0.638359289747441,1.6147517326094742,1.3319402364964699,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
33,10,3.833766990014307,0.6076320918710996,1.9580007635377232,1.4914670380110515,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}"
34,1,3.2911835143184724,0.5895040303196007,1.8141619316694064,1.31627741451702,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
34,2,3.5163367959783494,0.4630986723733337,1.8751898026542138,1.3884337407864353,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
34,3,3.419230823752417,0.6126968773762098,1.849116227756497,1.3645255849824263,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
34,4,2.3631117054331052,0.7049473812080098,1.5372415898072447,1.2008506307880527,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
34,5,1.8643822831284256,0.7178835140995476,1.3654238474292244,1.0534153081844344,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}"
34,6,3.4157004401751285,0.6316160463123665,1.84816136746095,1.5217389573630824,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}"
34,7,4.207754134936946,0.462817049974829,2.051281096031684,1.5153878798099152,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}"
