PCA_components,Best_Params,Max_MSE,Min_MSE,Max_R2,Min_R2,Max_RMSE,Min_RMSE,Max_MAE,Min_MAE
33,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",4.388508282430512,2.35046476447144,0.6728386376588271,0.537130350479804,2.09487667475451,1.5331225536373274,1.567457372420225,1.3072673991119257
34,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",4.207754134936946,1.8643822831284256,0.7178835140995476,0.462817049974829,2.051281096031684,1.3654238474292244,1.5217389573630824,1.0534153081844344
35,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",4.658073240846968,2.3493528131062695,0.7066652844300101,0.46501183587675954,2.1582569913814638,1.5327598680505272,1.5700632527936773,1.1785829962869203
36,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",4.941940076247185,2.4115140232405112,0.6475762419627804,0.4660530832750138,2.223047475032233,1.552905027115474,1.5439840861516512,1.2048620692895342
37,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 50}",5.4317278708852115,2.233736510487768,0.7211008664569647,0.5005317362750409,2.330606760241893,1.4945690049267608,1.747120227805963,1.1632229252760833
38,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",3.9685480838393463,2.190282818905625,0.7291722538852432,0.4241845957426468,1.9921215032822035,1.4799604112629583,1.5362114094393984,1.1556129749786965
39,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",4.5364745019373665,1.8000246481025008,0.7065520073529491,0.5701598917494617,2.129900115483674,1.3416499722738793,1.5667857565051169,1.0528614256496551
40,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",5.019550111038377,1.9079700891689548,0.7185286719880958,0.4566790559995454,2.2404352503561396,1.3812929049151577,1.6481731084703344,1.095965298959899
41,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",4.925816103511556,2.378639739431211,0.6706624747896339,0.527932696046423,2.219417965033075,1.5422839360608056,1.6222018983474193,1.2735794497285333
42,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",3.8850142130174454,2.3755647583219317,0.6606729178197024,0.4262960956153201,1.971043939900236,1.5412867216458888,1.4871445930374514,1.1959913659632524
43,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",3.6112592234717082,2.188979499814541,0.7327569285869107,0.5278816285126207,1.900331345705719,1.4795200234584664,1.4127227502214443,1.1661853008570464
44,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",5.285663234038017,2.3126627385226617,0.6791637580676013,0.4940959659846169,2.2990570314887835,1.5207441397298436,1.7369473979569883,1.214592631137095
45,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",5.031253572275481,2.372611984768346,0.6548207088926976,0.5393817077752515,2.2430456019161715,1.5403285314400776,1.5875699680678952,1.2100995308069
46,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",4.332547537251876,2.6425621072951926,0.7158215663729279,0.4390477706693352,2.081477248795162,1.625595923744641,1.620859667969412,1.24143240925363
47,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",6.060080071890873,2.4951265654167227,0.695380753011688,0.5124208056586301,2.461722988455621,1.5795969629676814,1.7904011489163485,1.2398732952036156
48,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",4.090141229982004,2.233513266119466,0.7016288574079803,0.5386889784311197,2.022409758180079,1.4944943178612176,1.5471351519341685,1.190052473160927
49,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",4.781009683357839,2.308376171408084,0.6301865425902955,0.4503198708506274,2.1865520079243117,1.5193341210570124,1.518153354207587,1.182861288154234
50,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 50}",3.943942956928751,2.4544127848655015,0.7003513229801452,0.549180741226146,1.9859362922633623,1.5666565625131443,1.598600630191893,1.2224283986182354
51,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 50}",4.7850242367921165,2.54261752760724,0.6389099339595199,0.4830068964272711,2.187469825344367,1.5945587250418969,1.5772014426074967,1.2719917901195457
52,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",5.0744453628385475,2.416120692631531,0.6559665697892798,0.4278618310090382,2.252652961030293,1.5543875619135439,1.6900884687505449,1.2191308490785557
53,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",5.099297877396958,2.3587036415309073,0.7139358785363754,0.5156468268625126,2.2581625002193615,1.5358071628726397,1.651598178592996,1.2497674887407886
54,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",4.332165378592857,2.5842364687803174,0.6402999370517968,0.525586949231753,2.0813854469061845,1.607556054630854,1.4716142098533207,1.3450714235505683
55,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",4.290932233747665,3.084429681021195,0.6005961861535707,0.45219811762665907,2.0714565488437513,1.756254446548448,1.6588989995691883,1.4104291104066455
56,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",5.405074324504772,2.697879517103812,0.6244819528504982,0.46215423760749386,2.324881572146154,1.6425223033809349,1.7479480473999434,1.2806977400464732
57,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",4.743983508677656,2.6155775277872912,0.650589558906089,0.4874411003833632,2.178068756646047,1.6172747224226598,1.5967826547635782,1.2399552350932566
58,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",4.4309889549540245,1.861539378253062,0.6965236035197371,0.4823806984007002,2.104991438213948,1.364382416426224,1.505049543325762,1.0684066751261898
59,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",4.141840540077824,2.495586433393965,0.6242460806534866,0.4205274540495392,2.0351512327288663,1.57974252123375,1.5963076892418437,1.2865925612742992
