Components,alpha,l1_ratio,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_MSE,split1_test_MSE,split2_test_MSE,split3_test_MSE,split4_test_MSE,split5_test_MSE,split6_test_MSE,split7_test_MSE,split8_test_MSE,split9_test_MSE,mean_test_MSE,std_test_MSE,rank_test_MSE,split0_test_R2,split1_test_R2,split2_test_R2,split3_test_R2,split4_test_R2,split5_test_R2,split6_test_R2,split7_test_R2,split8_test_R2,split9_test_R2,mean_test_R2,std_test_R2,rank_test_R2,split0_test_Max Error,split1_test_Max Error,split2_test_Max Error,split3_test_Max Error,split4_test_Max Error,split5_test_Max Error,split6_test_Max Error,split7_test_Max Error,split8_test_Max Error,split9_test_Max Error,mean_test_Max Error,std_test_Max Error,rank_test_Max Error
6,0.1,0.1,0.004515957832336426,0.0008419104170006289,0.002900838851928711,0.0005372732818136266,0.7000000000000001,0.9,"{'alpha': 0.7000000000000001, 'l1_ratio': 0.9}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.005347824096679688,0.001449923527543764,0.002901577949523926,0.000301312895623648,0.7000000000000001,1.0,"{'alpha': 0.7000000000000001, 'l1_ratio': 1.0}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.004765534400939941,0.00116306460331944,0.0024968862533569338,0.0005008538378043763,0.8,0.1,"{'alpha': 0.8, 'l1_ratio': 0.1}",-10.537456376870402,-12.05298083276604,-12.452104555403363,-9.232596440668285,-14.404547172761577,-9.726458938614371,-12.495437994042405,-7.2906371291653445,-12.620994829782783,-9.005458703699551,-10.981867297377411,2.058303317753846,46,0.025560893844463806,0.0271966232557751,0.02356587003492694,0.029955041698373486,0.018929982202429363,0.017698703516057623,0.0255381572182225,0.03490397618483676,0.02291092105283843,0.03159022340416717,0.025785039241209118,0.00511775102710582,46,-13.52756276320959,-18.13558131969836,-13.364321483976127,-16.276809949436746,-18.191606836308864,-13.497221977899121,-14.49559724850454,-8.607520332541245,-18.153713632588417,-14.022206741965945,-14.827214228612894,2.836758431788936,46
6,0.1,0.1,0.004499363899230957,0.0012047137598335277,0.002963423728942871,0.0007336794874627064,0.8,0.2,"{'alpha': 0.8, 'l1_ratio': 0.2}",-10.598073881432738,-12.11916729430489,-12.520201655116544,-9.283654423170063,-14.468529218889357,-9.765770597330624,-12.55743540174481,-7.335871007851607,-12.6726164603296,-9.057353613410163,-11.03786735535804,2.064790065644501,50,0.019955360132100752,0.021854673892949483,0.018226023102568045,0.024590511923332614,0.014572270267409149,0.013728513175706558,0.020703264020706547,0.028916154312971454,0.01891449033362791,0.02600965948478917,0.02074709206461617,0.00456244078974765,50,-13.55566048060748,-18.164450006797875,-13.393428028655629,-16.305994450534907,-18.22023780398244,-13.524425714201136,-14.523891708996604,-8.635184746719542,-18.180398370503518,-14.049492576179297,-14.855316388717842,2.8369071800308316,50
6,0.1,0.1,0.004493927955627442,0.0008121360898971908,0.002354121208190918,0.00045105321392015745,0.8,0.30000000000000004,"{'alpha': 0.8, 'l1_ratio': 0.30000000000000004}",-10.67408704292275,-12.2018630657745,-12.603851413056066,-9.34471003513042,-14.548506903149976,-9.814065195905384,-12.63373693739174,-7.3876472196098595,-12.73744777753539,-9.11937568891741,-11.10652912793935,2.074163395863075,57,0.012926130829575055,0.01518024813518093,0.011666611538679095,0.01817555715532393,0.009125121726054952,0.008851111534208811,0.014752857554839571,0.02206229295479123,0.013895395335977279,0.019340062048146756,0.014597538881277761,0.004077078493206744,57,-13.590020240004229,-18.199601146586307,-13.42779453653856,-16.339108506141297,-18.255150830169654,-13.556746543418493,-14.558387292225344,-8.667061809270852,-18.212992230874395,-14.082584080644367,-14.888944721587347,2.8374686906793856,57
6,0.1,0.1,0.005700755119323731,0.0007818026088992381,0.0028621673583984373,0.0006489302866884632,0.8,0.4,"{'alpha': 0.8, 'l1_ratio': 0.4}",-10.772086632016904,-12.308387414903484,-12.711478517882819,-9.423828257551985,-14.651445752091925,-9.877062135084953,-12.732101484467833,-7.455002598633095,-12.821250705029879,-9.199706824243016,-11.19523503219059,2.086033756631889,64,0.0038637320318796187,0.006582603454916791,0.0032270117911353813,0.00986281076128015,0.0021141260208579205,0.0024888808990761735,0.007081858118576201,0.01314614374502665,0.007407560871023677,0.010701584056748037,0.00664763117505206,0.003564708380730907,64,-13.632997970035902,-18.24357847943597,-13.47077770379163,-16.380530139059815,-18.298812387845924,-13.597176671747619,-14.6015349642046,-8.70693070544139,-18.253750748183474,-14.123976367087199,-14.931006613683355,2.8381712889252113,64
6,0.1,0.1,0.004767227172851563,0.0007448326288597731,0.002840256690979004,0.001068385344703318,0.8,0.5,"{'alpha': 0.8, 'l1_ratio': 0.5}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.962360456153943,-12.823352289143473,-7.5459129003692365,-12.921352102806647,-9.301607683128744,-11.286974669095056,2.0835733675522645,71,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.0061256263848983306,-3.4373206963644876e-05,0.0011119183165788638,-0.00034206456454177747,-0.0002564127799831173,-0.0018425644515723816,0.0022871563192089807,71,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.649205820803093,-14.640343930202363,-8.758227596276464,-18.300611683409116,-14.174356919671961,-14.974162340792272,2.835507275314523,71
6,0.1,0.1,0.004664134979248047,0.0008516658840492355,0.0025004148483276367,0.0004969488707381036,0.8,0.6,"{'alpha': 0.8, 'l1_ratio': 0.6}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.00584564208984375,0.0018724316283467049,0.002898979187011719,0.0002998918089811473,0.8,0.7000000000000001,"{'alpha': 0.8, 'l1_ratio': 0.7000000000000001}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.007480812072753906,0.006482369727085663,0.0048283815383911135,0.007291387886109354,0.8,0.8,"{'alpha': 0.8, 'l1_ratio': 0.8}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.003455853462219238,0.0011071735127238201,0.0019214153289794922,0.0006717031837754541,0.8,0.9,"{'alpha': 0.8, 'l1_ratio': 0.9}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.004130125045776367,0.0005079434723765568,0.0021764755249023436,0.0003593523220555597,0.8,1.0,"{'alpha': 0.8, 'l1_ratio': 1.0}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.004803752899169922,0.0011685779668773608,0.0023611307144165037,0.0005737833064884536,0.9,0.1,"{'alpha': 0.9, 'l1_ratio': 0.1}",-10.57571724199187,-12.093419077253605,-12.493862245930714,-9.268330785117957,-14.444161417346738,-9.755634907637564,-12.534933588174944,-7.324219097226529,-12.655542241608892,-9.04160140168453,-11.018742200397334,2.060499818414026,49,0.022022764539223028,0.023932828072415147,0.020291432847380997,0.026200526823345727,0.016231921154478357,0.014752143788768102,0.022458077155522282,0.03045857267982821,0.020236338006379584,0.027703587172430932,0.022428819223977235,0.004643941866241951,49,-13.545372265209672,-18.15331235068099,-13.382421415780234,-16.297513421977264,-18.20941651381858,-13.51748210351671,-14.513535372391225,-8.627900587016212,-18.171648155117808,-14.040917974763136,-14.845952016027184,2.8361914102697194,49
6,0.1,0.1,0.004398536682128906,0.0011117913430929384,0.0032457828521728514,0.0012045082918192204,0.9,0.2,"{'alpha': 0.9, 'l1_ratio': 0.2}",-10.642659037759302,-12.16607420550134,-12.567362843764913,-9.322355539043162,-14.514535801682165,-9.79855976005776,-12.602123112097052,-7.370378148018464,-12.712856551012374,-9.096465653022964,-11.079337065195949,2.068557215039229,56,0.015832399303145506,0.018068788705071226,0.014527869589553433,0.020524286070767395,0.011438837577161354,0.01041704728038273,0.017218274650961485,0.024348281412667316,0.015799192873145684,0.021803712537513786,0.01699786900003699,0.004169674397246371,56,-13.57592749851838,-18.18450185499975,-13.412911280992173,-16.32710653716531,-18.240431719319623,-13.546502664182038,-14.544208540946027,-8.656555334911564,-18.20074349146887,-14.070481513345745,-14.87593704358495,2.8366182782781655,56
6,0.1,0.1,0.004365086555480957,0.0010333995060098156,0.002381753921508789,0.0006115845876606894,0.9,0.30000000000000004,"{'alpha': 0.9, 'l1_ratio': 0.30000000000000004}",-10.727139890850308,-12.257687842035264,-12.65994911548949,-9.390856468932242,-14.603216113961874,-9.853320028475299,-12.686911126285558,-7.42888364651124,-12.785367527848955,-9.165999923258065,-11.155933168364829,2.0785939901032933,61,0.008020130001233805,0.010674596661411906,0.007267699609783462,0.013327071061436269,0.005398967354023454,0.004886660219496242,0.010606046684936477,0.01660363263007647,0.01018555587175618,0.014326284755132646,0.010129664484928691,0.003643952205132527,61,-13.613463077036776,-18.222822970092732,-13.450364592656054,-16.363461551795453,-18.27852697321584,-13.582154777767126,-14.58188903069818,-8.691672332029372,-18.236478812849857,-14.10679944372893,-14.912763356187034,2.8371607073124054,61
6,0.1,0.1,0.004101753234863281,0.0005382150165309053,0.002362704277038574,0.00045519300020158116,0.9,0.4,"{'alpha': 0.9, 'l1_ratio': 0.4}",-10.836926078187778,-12.376627367483163,-12.780006107093367,-9.48036644243439,-14.718256076022884,-9.925381234393383,-12.797088150959611,-7.505653774426596,-12.87987066686391,-9.2568127374044,-11.255698863526948,2.0913731249287566,68,-0.002132220853775957,0.0010749155875376948,-0.002146592056446295,0.003922490337967988,-0.002436215263868613,-0.0023909951375327143,0.0020138463517204164,0.006441208703846346,0.002869335058493405,0.004560650382353426,0.0011776423110295697,0.0031313982166598247,68,-13.660679450236206,-18.271037448053367,-13.497474404584006,-16.40919499620296,-18.326438950002164,-13.627004746352714,-14.629287741884202,-8.735842788644476,-18.28141990857543,-14.152485063757439,-14.959086549829298,2.8378432568557344,68
6,0.1,0.1,0.004699492454528808,0.0010044407930874715,0.004746031761169433,0.0069151566101985805,0.9,0.5,"{'alpha': 0.9, 'l1_ratio': 0.5}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.005440521240234375,0.001391648305938701,0.0031660795211791992,0.0009133600946532473,0.9,0.6,"{'alpha': 0.9, 'l1_ratio': 0.6}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.006531929969787598,0.0035482344868814687,0.003051447868347168,0.0015100365752878928,0.9,0.7000000000000001,"{'alpha': 0.9, 'l1_ratio': 0.7000000000000001}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.004155802726745606,0.0018433212479585426,0.0022989749908447266,0.0007797553764548377,0.9,0.8,"{'alpha': 0.9, 'l1_ratio': 0.8}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.0054666996002197266,0.000976895926410242,0.0027414798736572266,0.0003887679435542343,0.9,0.9,"{'alpha': 0.9, 'l1_ratio': 0.9}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.0044762611389160155,0.001129124931502718,0.0024027585983276366,0.0004886973674785642,0.9,1.0,"{'alpha': 0.9, 'l1_ratio': 1.0}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.004067707061767578,0.0009166856469324945,0.002030158042907715,0.0006874779156646986,1.0,0.1,"{'alpha': 1.0, 'l1_ratio': 0.1}",-10.607891485436403,-12.12722814701399,-12.527859611930928,-9.296309416390454,-14.477352073016334,-9.779368611589723,-12.56718046640973,-7.349379410436483,-12.68462954735973,-9.069874946597475,-11.048707371618125,2.0631516682856406,54,0.01904748854262306,0.021204077592859694,0.017625522972963825,0.023260884613217847,0.013971360183144377,0.012355213075369909,0.019943291166939048,0.02712798334906419,0.017984464111456933,0.024663167110155926,0.01971834527177948,0.004350188924349328,54,-13.560151561337356,-18.16791752129552,-13.396611053817786,-16.312945699826493,-18.224134192835585,-13.533651422873294,-14.528350276426702,-8.643611989669436,-18.186512299388532,-14.056258059063934,-14.861014407653466,2.835951841103681,54
6,0.1,0.1,0.004266905784606934,0.000839879264599254,0.002503657341003418,0.0004995303652906637,1.0,0.2,"{'alpha': 1.0, 'l1_ratio': 0.2}",-10.68034835204078,-12.205681017218206,-12.60717227561846,-9.355196448136992,-14.553392847998703,-9.826524978364972,-12.63989695847171,-7.399756739381636,-12.746958636973835,-9.129644588128468,-11.114457284233376,2.071665330466708,58,0.012347123501608381,0.014872098963767066,0.011406205473791231,0.01707377694289247,0.008792348057975907,0.007592764530308882,0.014272465791379862,0.020459298706826168,0.01315908595513704,0.018235787105796653,0.013821095502948366,0.00384664106995998,58,-13.592809339700267,-18.20120200498808,-13.429141023388995,-16.34469171695185,-18.257254774064354,-13.564891301376623,-14.561131862371862,-8.67435744042633,-18.21769326992826,-14.087964436556907,-14.893113716975355,2.8363778012862735,58
6,0.1,0.1,0.0036545753479003905,0.0014858187438472968,0.002024936676025391,0.0004523660128648284,1.0,0.30000000000000004,"{'alpha': 1.0, 'l1_ratio': 0.30000000000000004}",-10.77227766163733,-12.305125051688982,-12.70760235566363,-9.43028157471198,-14.649718895908217,-9.887039533531581,-12.73214931706397,-7.464238814031981,-12.826249732622697,-9.205819420558457,-11.198050235741883,2.0822641792611707,65,0.0038460667883978283,0.006845910764143204,0.00353096178346457,0.009184777467438843,0.002231739355492146,0.0014812365455129095,0.007078127874002305,0.011923502349131754,0.007020547380235165,0.010044260734636046,0.006318713104245477,0.0032991663065845235,65,-13.633080378421491,-18.242252214845482,-13.4692524929653,-16.38383979986388,-18.29809112319682,-13.603415715717947,-14.601555604725258,-8.712268053543978,-18.256136346688617,-14.127062883919757,-14.932695461388851,2.8369031882108766,65
6,0.1,0.1,0.004321146011352539,0.0013863818264442432,0.002601766586303711,0.0007764762184467165,1.0,0.4,"{'alpha': 1.0, 'l1_ratio': 0.4}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.967259947923843,-12.823352289143473,-7.549465507006385,-12.921352102806647,-9.301607683128744,-11.28781987893576,2.082624506418747,72,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.006620439260587085,-3.4373206963644876e-05,0.0006416430197909717,-0.00034206456454177747,-0.0002564127799831173,-0.0019390732688200462,0.002326875313941352,72,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.65210885376271,-14.640343930202363,-8.76017892445539,-18.300611683409116,-14.174356919671961,-14.974647776906128,2.8349439768762603,72
6,0.1,0.1,0.003682065010070801,0.0017367078656220158,0.0019626379013061523,0.0005810817067506001,1.0,0.5,"{'alpha': 1.0, 'l1_ratio': 0.5}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.0035256385803222657,0.0007949546188973854,0.0019527673721313477,0.0005700730841921587,1.0,0.6,"{'alpha': 1.0, 'l1_ratio': 0.6}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.004552698135375977,0.0009591805241823891,0.0022797346115112304,0.0009305990094657017,1.0,0.7000000000000001,"{'alpha': 1.0, 'l1_ratio': 0.7000000000000001}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.003691554069519043,0.001582939089746501,0.0021984338760375976,0.0014001358338123489,1.0,0.8,"{'alpha': 1.0, 'l1_ratio': 0.8}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
6,0.1,0.1,0.0032541751861572266,0.000753231919522789,0.0020012617111206054,0.0007741536398291158,1.0,0.9,"{'alpha': 1.0, 'l1_ratio': 0.9}",-10.86363880479348,-12.392428476733837,-12.79387835822137,-9.526162430306922,-14.739053189292905,-9.981000532336248,-12.823352289143473,-7.559417300011443,-12.921352102806647,-9.301607683128744,-11.290189116677507,2.0799707418168922,73,-0.004602449389551788,-0.00020040150195543838,-0.003234387248059134,-0.000889175311199919,-0.0038526724451495298,-0.008008137904866208,-3.4373206963644876e-05,-0.0006757227589271331,-0.00034206456454177747,-0.0002564127799831173,-0.002209579711119769,0.0025152746543711225,73,-13.671919594000542,-18.277320512062154,-13.50281842980756,-16.43188817037761,-18.334930751311852,-13.660204019578519,-14.640343930202363,-8.765625010341422,-18.300611683409116,-14.174356919671961,-14.97600190207631,2.8333734129003667,73
