Components,depth,iterations,l2_leaf_reg,learning_rate,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
10,6,200,0.2,0.05,0.15828311443328857,0.0032635793782481324,0.0001203775405883789,0.0002996701027201104,6,150,1,0.01,"{'depth': 6, 'iterations': 150, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.6961410353211155,0.7077354665556999,0.6884983446130117,0.6445910877347871,0.6565878238930005,0.6747688163202273,0.7093657509932385,0.6386451374914169,0.6413653652803223,0.6446983000243973,0.6702397128227217,0.027000152362135346,67
10,6,200,0.2,0.05,0.15885343551635742,0.005109507462131163,0.0007203102111816406,0.001852714758265009,6,150,1,0.05,"{'depth': 6, 'iterations': 150, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.745523202061373,0.8386862049581182,0.8345521373443296,0.7904161488173601,0.8084664165802654,0.8171607910955829,0.8031275055710797,0.7508760119957669,0.7584962402314945,0.7779498657925261,0.7925254524447897,0.031920599457830275,11
10,6,200,0.2,0.05,0.1575620412826538,0.005476049741206612,0.001520681381225586,0.0015716405595569813,6,150,1,0.1,"{'depth': 6, 'iterations': 150, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.706276745760797,0.8342960246178844,0.8296459226447503,0.820646063264053,0.8068935558381323,0.8106970651401917,0.7888350495571874,0.7667259418054369,0.7245854912462883,0.7645892737937917,0.7853191133668513,0.04176740004720459,27
10,6,200,0.2,0.05,0.20558483600616456,0.0034060026805119554,0.0015761852264404297,0.002118049956280237,6,200,0.2,0.01,"{'depth': 6, 'iterations': 200, 'l2_leaf_reg': 0.2, 'learning_rate': 0.01}",0.7306012132535322,0.7682637205145485,0.7486693612715021,0.6963033081582598,0.7227855402922739,0.7425169200402231,0.7546889381736105,0.697734678294623,0.6931542830449564,0.7138840359620447,0.7268601999005575,0.025152633924846908,57
10,6,200,0.2,0.05,0.2052450180053711,0.0035604293730249086,0.0013800621032714843,0.001972561583537623,6,200,0.2,0.05,"{'depth': 6, 'iterations': 200, 'l2_leaf_reg': 0.2, 'learning_rate': 0.05}",0.7295849803695791,0.8305711044629862,0.8442504113988232,0.8103010180915505,0.8308145207362824,0.8253575549747124,0.7937001413533138,0.7685039509907858,0.7540070094479696,0.7703527316939471,0.795744342351995,0.03659851961862437,1
10,6,200,0.2,0.05,0.2094726085662842,0.010717511315783591,0.0008184909820556641,0.002455472946166992,6,200,0.2,0.1,"{'depth': 6, 'iterations': 200, 'l2_leaf_reg': 0.2, 'learning_rate': 0.1}",0.7198674708972285,0.8513623610293553,0.8120101658360599,0.8162780063745024,0.816041373043116,0.7949418339357412,0.7832581336072608,0.7393831681956633,0.7453480266606698,0.7672043493163309,0.7845694888895929,0.03922692846702132,32
10,6,200,0.2,0.05,0.21122519969940184,0.01131583049353721,0.0015084505081176757,0.0022569431402830794,6,200,0.6,0.01,"{'depth': 6, 'iterations': 200, 'l2_leaf_reg': 0.6, 'learning_rate': 0.01}",0.7236535601582215,0.7592747732182314,0.7430118711647455,0.6911308786351835,0.7122378251523325,0.7297499181717122,0.7519928856344368,0.6928381480107331,0.6927483054096686,0.7096675225067868,0.7206305688062054,0.023834619091727294,59
10,6,200,0.2,0.05,0.2062166452407837,0.007572475608749579,0.0021821260452270508,0.0038084439018020114,6,200,0.6,0.05,"{'depth': 6, 'iterations': 200, 'l2_leaf_reg': 0.6, 'learning_rate': 0.05}",0.7308190774361538,0.8334209653933785,0.8299436063069363,0.8168630620588744,0.8183856441161784,0.8211892152844302,0.8005086959480012,0.7676166033442524,0.7535637526708973,0.770686908862743,0.7942997531421845,0.03407426526775686,4
10,6,200,0.2,0.05,0.21010198593139648,0.010382530739991642,0.00077056884765625,0.0018623348656661473,6,200,0.6,0.1,"{'depth': 6, 'iterations': 200, 'l2_leaf_reg': 0.6, 'learning_rate': 0.1}",0.7296772426170101,0.845288091722104,0.8539206230716487,0.815476174590377,0.8195201393080391,0.8174892872646722,0.7817360564059093,0.7399331254982646,0.7588528973703232,0.7673866214027363,0.7929280259251084,0.04126541824699743,8
10,6,200,0.2,0.05,0.21782560348510743,0.015296384953830861,0.00207364559173584,0.0035106293554031825,6,200,1,0.01,"{'depth': 6, 'iterations': 200, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.7238911561434019,0.7542348131254616,0.7396501641525315,0.6871872249689032,0.7045339984060227,0.72292144238104,0.7515284132003931,0.6887532248152827,0.6891107091803195,0.6966401518140504,0.7158451298187407,0.024890371319010656,60
10,6,200,0.2,0.05,0.20689642429351807,0.0069557740396736165,0.001146554946899414,0.0022774716721643785,6,200,1,0.05,"{'depth': 6, 'iterations': 200, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.7446354411395921,0.8385093729305011,0.8397239592024528,0.8046712179489641,0.8125409264589738,0.8197217951851113,0.8021919879323464,0.7520281426871869,0.7594231338899518,0.7828961361213117,0.7956342113496392,0.0327853175332487,2
10,6,200,0.2,0.05,0.2056896448135376,0.004875811465422496,0.0008368730545043945,0.0011948484161947164,6,200,1,0.1,"{'depth': 6, 'iterations': 200, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.7025345718524826,0.8367732606576721,0.8319672473085391,0.8285226679190169,0.80896431943452,0.8167698461644646,0.7876945985181162,0.7674908733930319,0.7244824168822566,0.7680005724095058,0.7873200374539605,0.04401833376575819,25
10,6,200,0.2,0.05,0.25084011554718016,0.005665700409257413,0.0007390260696411132,0.0008275896073358304,8,100,0.2,0.01,"{'depth': 8, 'iterations': 100, 'l2_leaf_reg': 0.2, 'learning_rate': 0.01}",0.6301032096711221,0.6310113993908983,0.6349908208284505,0.5977861924336224,0.6080610183699933,0.6249458969248263,0.6483914375464412,0.5704675808363919,0.5897862188416118,0.5969483935053912,0.6132492168348749,0.02314423809776567,73
10,6,200,0.2,0.05,0.2521629333496094,0.0053850324742367485,0.0007156133651733398,0.000771308035162333,8,100,0.2,0.05,"{'depth': 8, 'iterations': 100, 'l2_leaf_reg': 0.2, 'learning_rate': 0.05}",0.7412413405324787,0.8317055017575741,0.8514709385452903,0.7873113768305943,0.8084140746034748,0.7854794476988038,0.7996492391787382,0.7456409540188338,0.7634378655087329,0.7881320858009524,0.7902482824475473,0.03321359163694,18
10,6,200,0.2,0.05,0.2503323793411255,0.004141784258328871,0.001198720932006836,0.0021678886844817675,8,100,0.2,0.1,"{'depth': 8, 'iterations': 100, 'l2_leaf_reg': 0.2, 'learning_rate': 0.1}",0.7364984293532388,0.8577050775894897,0.8534969918062791,0.8212013574847653,0.8077407081313723,0.7769825479996767,0.7735766222818028,0.7119234951218936,0.7613436624415458,0.8037725040592947,0.7904241396269359,0.045067406856555206,17
10,6,200,0.2,0.05,0.2517679214477539,0.006701199611251398,0.00048396587371826174,0.0006102641651232531,8,100,0.6,0.01,"{'depth': 8, 'iterations': 100, 'l2_leaf_reg': 0.6, 'learning_rate': 0.01}",0.6147792540305499,0.6140330337917541,0.6121319916039516,0.5848583809401418,0.5899563795804278,0.6117834633199474,0.6353214349733929,0.56300663063321,0.5777822904921851,0.5833410426695441,0.5986993902035105,0.02098064659739775,74
10,6,200,0.2,0.05,0.25167160034179686,0.004178382220491115,0.0005795240402221679,0.0008386370795113256,8,100,0.6,0.05,"{'depth': 8, 'iterations': 100, 'l2_leaf_reg': 0.6, 'learning_rate': 0.05}",0.742394765846119,0.83220449631095,0.8365127285632393,0.782026187482725,0.819022730586674,0.7924591201225129,0.7902241168997512,0.7341044864426816,0.7583361635727447,0.7913948188012293,0.7878679614628626,0.03347582177096128,24
10,6,200,0.2,0.05,0.2522786378860474,0.00947168883659236,0.0025509119033813475,0.0033969564895077226,8,100,0.6,0.1,"{'depth': 8, 'iterations': 100, 'l2_leaf_reg': 0.6, 'learning_rate': 0.1}",0.71703089726078,0.8154287717497584,0.8512084594276019,0.8043281798877536,0.8138134271104243,0.7963051425997425,0.7801723157659799,0.7479630260512233,0.7566679995232912,0.7975868636732688,0.7880505083049824,0.03677497369036631,22
10,6,200,0.2,0.05,0.25189592838287356,0.002924787554958681,0.00010664463043212891,0.0003199338912963867,8,100,1,0.01,"{'depth': 8, 'iterations': 100, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.6048249362858571,0.6063468524605404,0.5996108110959923,0.5731899876171404,0.5736056576375494,0.5950592566339077,0.6275727182825285,0.5543070863386086,0.5585687654905207,0.5672504878159828,0.5860336559658628,0.022781901300973954,77
10,6,200,0.2,0.05,0.25045554637908934,0.0038431143150841744,0.0014037847518920898,0.002188169905128805,8,100,1,0.05,"{'depth': 8, 'iterations': 100, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.7263623400081254,0.8123990756513495,0.8342648550175327,0.7794333805206587,0.8070990893278364,0.7943956678958075,0.7903224033111167,0.7515236131001444,0.7554285469809352,0.7767203745183495,0.7827949346331856,0.030441981519697896,35
10,6,200,0.2,0.05,0.2526310920715332,0.0024453048507545485,0.0002083301544189453,0.0006249904632568359,8,100,1,0.1,"{'depth': 8, 'iterations': 100, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.7201306538807086,0.8318833802334176,0.8477944666009192,0.7986758515313958,0.8082185022790758,0.787610845896414,0.8036233019875756,0.7177901442496142,0.7462024280450413,0.7850364242638823,0.7846965998968045,0.041773792274877014,31
10,6,200,0.2,0.05,0.36790714263916013,0.004559729887947487,0.0015987873077392579,0.0026193694186138535,8,150,0.2,0.01,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 0.2, 'learning_rate': 0.01}",0.6996705052537115,0.7197159927466737,0.7316985148529954,0.6829300516202021,0.7026687133133893,0.70798466413949,0.73262414180657,0.6568605061134601,0.6751776441957675,0.6828788877268579,0.6992209621769118,0.02363143712465284,61
10,6,200,0.2,0.05,0.36618201732635497,0.004314511033313213,0.0020839452743530275,0.0034821503815450393,8,150,0.2,0.05,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 0.2, 'learning_rate': 0.05}",0.7381998228948345,0.8339011623208796,0.8527741492741335,0.8000110220475238,0.8153111237305427,0.7924021584376197,0.801606178098726,0.7458304530881659,0.7646749288718034,0.7922351185709425,0.7936946117335173,0.03448668409539576,7
10,6,200,0.2,0.05,0.367120623588562,0.005468122107487674,0.000987672805786133,0.001109020314685849,8,150,0.2,0.1,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 0.2, 'learning_rate': 0.1}",0.7330925772320773,0.8581239442696791,0.8545331271504232,0.8234640763503591,0.8063731403024416,0.7826662810577341,0.7700624848137892,0.7101479467472755,0.7636961036082193,0.8056245563058893,0.7907784237837887,0.04603191916635504,15
10,6,200,0.2,0.05,0.37145099639892576,0.013840500863294245,0.0006343364715576172,0.000970061998096957,8,150,0.6,0.01,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 0.6, 'learning_rate': 0.01}",0.6887420371712188,0.7066556438148026,0.7127361512034569,0.6705536621894179,0.687334832914959,0.6978601715558117,0.7223626261599952,0.6509964519255175,0.6630292602098373,0.6779988457928163,0.6878269682937834,0.021530943205472886,62
10,6,200,0.2,0.05,0.38199126720428467,0.02686341038557774,0.0011673688888549805,0.002221105960291197,8,150,0.6,0.05,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 0.6, 'learning_rate': 0.05}",0.7412020057446664,0.8393520767262334,0.8422848637616187,0.7984874059952223,0.8256237950136958,0.8003441203165195,0.7927861161384341,0.7300581625697051,0.7637283748286166,0.7910301236626142,0.7924897044757326,0.036371320891236084,12
10,6,200,0.2,0.05,0.37683401107788084,0.009219804768230241,0.0010398387908935546,0.0022385825052525263,8,150,0.6,0.1,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 0.6, 'learning_rate': 0.1}",0.7123741462620217,0.8125989916524521,0.8563827572565393,0.8072622198893763,0.8157872478275748,0.7994376316235512,0.7790287929057569,0.7500406477653475,0.7533831438039493,0.7985848690412667,0.7884880448027836,0.038863793683841366,21
10,6,200,0.2,0.05,0.38044018745422364,0.007942224828402551,0.0005809783935546875,0.001133715741339969,8,150,1,0.01,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.684232419191054,0.7022852619542441,0.6999248716309143,0.6648239504198239,0.673383740692936,0.6841425704207618,0.7148616434779886,0.6417231558218116,0.6458818532848365,0.6625504826515918,0.6773809949545964,0.022985185974393953,64
10,6,200,0.2,0.05,0.3749868869781494,0.011468538821009443,0.0010176897048950195,0.002420702838447258,8,150,1,0.05,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.7260539374350063,0.8197402572142316,0.8389148977005294,0.7975876293161968,0.8166019506880741,0.802611484456135,0.7947307363263887,0.7522755312043818,0.7640393407911921,0.7781534633201445,0.7890709228452281,0.032468006251378106,19
10,6,200,0.2,0.05,0.3781548261642456,0.013112269986033724,0.0013032913208007812,0.0025044746232923613,8,150,1,0.1,"{'depth': 8, 'iterations': 150, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.716338652123326,0.8315051453627921,0.8508318517727553,0.8038272882773803,0.8061752245973257,0.7950832468232466,0.8005614028992973,0.7099170791986802,0.7493957704415444,0.7891409160222462,0.7852776577518594,0.043907983782389415,28
10,6,200,0.2,0.05,0.49963562488555907,0.014603130435182613,0.0026354312896728514,0.004190676568909049,8,200,0.2,0.01,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 0.2, 'learning_rate': 0.01}",0.724966484833039,0.7670725201521083,0.7792380005859791,0.7263908146681437,0.7463526799390671,0.7524030907331563,0.7694355656763849,0.6922251360957865,0.7160705240092435,0.7318996676652133,0.7406054484358122,0.02580971022306061,55
10,6,200,0.2,0.05,0.4976534843444824,0.008156173783697743,0.0016017913818359374,0.002743030272369675,8,200,0.2,0.05,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 0.2, 'learning_rate': 0.05}",0.7332335561814811,0.8315549247709233,0.8532843166858664,0.8062450501625791,0.8193269357780046,0.7972178334841793,0.8021976809997674,0.7449699755530155,0.766594668437595,0.7946435067014896,0.79492684487549,0.035543401372493885,3
10,6,200,0.2,0.05,0.513997745513916,0.036323746173334996,0.001346254348754883,0.0009856704011386706,8,200,0.2,0.1,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 0.2, 'learning_rate': 0.1}",0.7328677086571936,0.8572120400283642,0.8548361439339882,0.8243416079971705,0.8073642913844252,0.7832333431389957,0.7701740646767751,0.7077809509825803,0.7635708236847875,0.8070486766647679,0.7908429651149048,0.04652636614535051,14
10,6,200,0.2,0.05,0.5094194412231445,0.04109502584432819,0.002587628364562988,0.005338856639572428,8,200,0.6,0.01,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 0.6, 'learning_rate': 0.01}",0.7193668692530477,0.7565603475258846,0.767271369483967,0.7164075652783269,0.7362297230414946,0.745186202217353,0.764813930012205,0.6935742462433545,0.7065163375856532,0.7292769546157871,0.7335203545257074,0.023725042627564183,56
10,6,200,0.2,0.05,0.49692070484161377,0.014688593831196169,0.0013973712921142578,0.0014693830145671282,8,200,0.6,0.05,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 0.6, 'learning_rate': 0.05}",0.7339830457875298,0.8412043416962739,0.8419216649533346,0.8047055924697175,0.8298119098972154,0.8022009608536813,0.79295858280942,0.7263879289664733,0.7614300793229265,0.7911238566077715,0.7925727963364344,0.03900295954067538,10
10,6,200,0.2,0.05,0.5251432657241821,0.015817916575345776,0.0015093088150024414,0.0008716841964226449,8,200,0.6,0.1,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 0.6, 'learning_rate': 0.1}",0.7117030853238545,0.8137004975239837,0.8562757563820101,0.8098661508507567,0.8143404249000378,0.7995005805709376,0.7789429566357284,0.7500597090106358,0.7540632812099943,0.79958905144753,0.7888041493855469,0.03904940423390441,20
10,6,200,0.2,0.05,0.5216739416122437,0.00544817425334706,0.001448512077331543,0.0005147674251401239,8,200,1,0.01,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.7198424932957828,0.7554491834419221,0.7558167005347707,0.7121388935453116,0.7266145930095116,0.733811263853339,0.7578514925262331,0.689529829779784,0.6903813415477806,0.7190538211392954,0.7260489612673731,0.023894003254738665,58
10,6,200,0.2,0.05,0.5170886993408204,0.015375811395756925,0.0006970882415771485,0.0007451145822065956,8,200,1,0.05,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.7218825817944354,0.8226376103908701,0.8419220578468659,0.8021941204298534,0.8219623465211893,0.8058848441322194,0.7943133726451638,0.7490932087247061,0.7648341697351969,0.7821372446296855,0.7906861556850187,0.034937254331272975,16
10,6,200,0.2,0.05,0.5223902225494385,0.030841649118735687,0.002770256996154785,0.00474812799024124,8,200,1,0.1,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.7150950850386999,0.8309452078023891,0.8519695609170899,0.8049093227534075,0.8055163773656422,0.7968961967912558,0.7997109747547211,0.7109733338557529,0.7499004149182058,0.7906311713523773,0.7856547645549541,0.044042215648329684,26
15,8,200,0.2,0.05,0.07774791717529297,0.0032291388398987954,0.0006589651107788086,0.0007215894525356455,4,100,0.2,0.01,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 0.2, 'learning_rate': 0.01}",0.5490411028458888,0.5072995911273607,0.5694314453184341,0.5311931381766108,0.5299215026079425,0.46620179415620744,0.5479710733237186,0.5179211319226633,0.46590808707937237,0.4771576840124012,0.51620465505706,0.034597945921914314,79
15,8,200,0.2,0.05,0.07588796615600586,0.0038818451921409677,0.0014636754989624024,0.0023545996299935857,4,100,0.2,0.05,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 0.2, 'learning_rate': 0.05}",0.7843937622358826,0.7055789108229802,0.7705205105377606,0.743007187579475,0.7219100346046275,0.5574429673741833,0.7638827715585224,0.6988784289362466,0.5880043802198525,0.6978277364961546,0.7031446690365686,0.0716309037193986,52
15,8,200,0.2,0.05,0.0803717851638794,0.0026681873604106386,0.0014948368072509766,0.0005065719088203801,4,100,0.2,0.1,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 0.2, 'learning_rate': 0.1}",0.8060098468451302,0.7258596113138545,0.7737583675066096,0.780577150720394,0.7120100308403654,0.5562193288923676,0.8015930477769944,0.7001501441649961,0.6102498784420783,0.7327922395787626,0.7199219646081554,0.07754975293544925,47
15,8,200,0.2,0.05,0.07501189708709717,0.0021507181828332874,0.0011251211166381837,0.0012234686116323191,4,100,0.6,0.01,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 0.6, 'learning_rate': 0.01}",0.5434568662077552,0.5046942762113049,0.5648483073607606,0.533322907681098,0.5261337976339687,0.4614385526149306,0.5448999521610491,0.5160240743857669,0.4645214340323557,0.4769246802287762,0.5136264848517766,0.034063734370034904,80
15,8,200,0.2,0.05,0.07533204555511475,0.0070595445790537234,0.0020012855529785156,0.0040514059204441255,4,100,0.6,0.05,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 0.6, 'learning_rate': 0.05}",0.7807316913399286,0.7079086941334505,0.7629242911423031,0.7398347089733031,0.7271690623349183,0.5642153079495789,0.7576015949456245,0.7102214520682311,0.5859782670470526,0.6895670922501702,0.7026152162184561,0.06911287422855263,53
15,8,200,0.2,0.05,0.07642433643341065,0.0027441972477553482,0.0014653205871582031,0.0015570864414723507,4,100,0.6,0.1,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 0.6, 'learning_rate': 0.1}",0.8063801431965919,0.7326263283603264,0.7786863508678148,0.7596158627728252,0.7130234436775884,0.5576488705740754,0.7853446838366178,0.6986139810931635,0.6307166766877791,0.7296985231454922,0.7192354864212275,0.07199169195475491,49
15,8,200,0.2,0.05,0.07152423858642579,0.003995323864640884,0.00332794189453125,0.003425994423136186,4,100,1,0.01,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.535988004885022,0.5028555169170817,0.5601563543930392,0.5297865319068198,0.5209252005447826,0.4602845040826151,0.539468085216535,0.5146040098529037,0.45861878621882424,0.4780727802730965,0.5100759774290721,0.032822950850060977,81
15,8,200,0.2,0.05,0.07200396060943604,0.00533688196415579,0.002532029151916504,0.002507875063424918,4,100,1,0.05,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.7782345508239576,0.7022586555922705,0.7609540189711559,0.740651288875356,0.7179417525376226,0.5636772668237486,0.7600451474249834,0.6862467329216608,0.5841561918796427,0.6936814063207558,0.6987847012171154,0.06902099342058773,54
15,8,200,0.2,0.05,0.07118885517120362,0.005053987222142891,0.0036088228225708008,0.005282654476076151,4,100,1,0.1,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.8069669462601183,0.7260486898366987,0.7895450156997825,0.7599651105778249,0.721090261309322,0.5558755154955863,0.793141866861262,0.7065588494200843,0.609945339310324,0.7417139604874408,0.7210851555258443,0.07685944103203814,46
15,8,200,0.2,0.05,0.10675499439239503,0.008106881014994726,0.0013944387435913086,0.0015349324686716873,4,150,0.2,0.01,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 0.2, 'learning_rate': 0.01}",0.6384741073100302,0.578600371105078,0.6577451226409501,0.6148313779371886,0.6128586551301037,0.5201616208551672,0.6287690389649399,0.5892669218176267,0.517375199069894,0.5539577332554071,0.5912040148086385,0.04598705565460324,70
15,8,200,0.2,0.05,0.10978193283081054,0.004452446307858267,0.002762246131896973,0.004010228175162464,4,150,0.2,0.05,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 0.2, 'learning_rate': 0.05}",0.8017539707411039,0.7358397877017127,0.785787055233991,0.7654851229435766,0.7208294532386863,0.556317696411512,0.7872758268376913,0.7239917536239935,0.5979982635958767,0.7190983429148957,0.7194377273243038,0.07716739874573059,48
15,8,200,0.2,0.05,0.10448698997497559,0.006630885708018071,0.0022602081298828125,0.003503429183867764,4,150,0.2,0.1,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 0.2, 'learning_rate': 0.1}",0.818658281187701,0.7316956872434093,0.7834292609942243,0.8023971952371745,0.6978470668188477,0.5428243377504742,0.8135403626452611,0.6852753228513635,0.5908690293764107,0.7578775323305027,0.7224414076435368,0.08976095765199008,44
15,8,200,0.2,0.05,0.10601367950439453,0.006901979262917195,0.0008889436721801758,0.0016829112569646102,4,150,0.6,0.01,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 0.6, 'learning_rate': 0.01}",0.6329660099776946,0.574037584083419,0.6536389228977515,0.6181012172794603,0.6063746150682572,0.5155881712552244,0.6252951317906627,0.5869265878518075,0.5151591990919002,0.5516740336582898,0.5879761472954467,0.04585844905848151,71
15,8,200,0.2,0.05,0.10564470291137695,0.010212238375874058,0.0017119169235229493,0.0027072994654826557,4,150,0.6,0.05,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 0.6, 'learning_rate': 0.05}",0.8020800142050506,0.7281178046067176,0.7803402975561554,0.7643135258902741,0.7315967531184239,0.5630545116260365,0.7828763951447741,0.7323722084316033,0.5900793300907738,0.7172258354577521,0.7192056676127561,0.07626356797343752,50
15,8,200,0.2,0.05,0.10109977722167969,0.0023008523152314125,0.000855708122253418,0.0016884962552545972,4,150,0.6,0.1,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 0.6, 'learning_rate': 0.1}",0.826283142444966,0.7542529981676916,0.7878963081972203,0.7777132190798559,0.6974959387328865,0.537832288503971,0.7874520031164383,0.6987301317795725,0.6134461909275862,0.7394615777581046,0.7220563798708293,0.08413915065741788,45
15,8,200,0.2,0.05,0.10832035541534424,0.008281288312645447,0.001679706573486328,0.002634939495167717,4,150,1,0.01,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.6291065320280274,0.5732407779743935,0.6537593503988226,0.6171123288114322,0.6026470864219374,0.5145375359945076,0.6199705835245898,0.5844123520633946,0.5109141656641624,0.5541099634840809,0.5859810676365347,0.04558032602156581,72
15,8,200,0.2,0.05,0.10279977321624756,0.0029436345697680037,0.001049351692199707,0.0006406277500143275,4,150,1,0.05,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 1, 'learning_rate': 0.05}",0.7992174037736277,0.730774651227791,0.778463570676484,0.7607481360034167,0.7175687860510452,0.5641021895955205,0.7774413161910996,0.7119335198042678,0.5926092320080043,0.7201720205960129,0.7153030825927269,0.07426461329716248,51
15,8,200,0.2,0.05,0.10422933101654053,0.0034185962728429456,0.001112651824951172,0.00023584480570735077,4,150,1,0.1,"{'depth': 4, 'iterations': 150, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.8252917744680908,0.7423004425596974,0.7905651633281878,0.7786114835281286,0.7140047461523504,0.5462546358735774,0.799257391717568,0.705928155162845,0.6065177668828683,0.7517642378052387,0.7260495797478553,0.08379902818908802,40
15,8,200,0.2,0.05,0.13091120719909669,0.002877260694971169,0.001290130615234375,0.0017522242012745462,4,200,0.2,0.01,"{'depth': 4, 'iterations': 200, 'l2_leaf_reg': 0.2, 'learning_rate': 0.01}",0.6903576809926706,0.6249672634823286,0.701640522556706,0.6625299894474401,0.6627465117920697,0.5439645905430684,0.6770815062716469,0.6268715963697267,0.5427124336989718,0.6009506541556962,0.6333822749310325,0.05376654119619027,64
15,8,200,0.2,0.05,0.12908730506896973,0.004032775046594006,0.0016990184783935546,0.002182165756244573,4,200,0.2,0.05,"{'depth': 4, 'iterations': 200, 'l2_leaf_reg': 0.2, 'learning_rate': 0.05}",0.8070973533864272,0.7408454009465912,0.7941677504144378,0.7769144506476261,0.7215435203828009,0.5585832071943212,0.8010621342361396,0.733801462283538,0.5902549353621588,0.738522938286287,0.7262793153140329,0.08146317330980538,39
15,8,200,0.2,0.05,0.13359537124633789,0.0041789739618563445,0.001392221450805664,0.0018459187450935695,4,200,0.2,0.1,"{'depth': 4, 'iterations': 200, 'l2_leaf_reg': 0.2, 'learning_rate': 0.1}",0.8253912771863722,0.7270101284317301,0.7829824592744883,0.8089850406956196,0.7022898251079244,0.5319130437007282,0.8156313307179253,0.6871412323835555,0.5934441846787022,0.7693711602987681,0.7244159682475815,0.09338943859211336,42
15,8,200,0.2,0.05,0.13264861106872558,0.010466029072635857,0.0011410236358642579,0.0018760707258141942,4,200,0.6,0.01,"{'depth': 4, 'iterations': 200, 'l2_leaf_reg': 0.6, 'learning_rate': 0.01}",0.6842550399444316,0.6195400592275041,0.699796294560195,0.6650136279117667,0.6546320616343679,0.5398380346138316,0.6708417278446164,0.624838146831755,0.5423683242991584,0.599765079478664,0.630088839634629,0.05307964638031745,67
15,8,200,0.2,0.05,0.12789173126220704,0.0018345355863608102,0.0009176969528198242,0.0010545731897939634,4,200,0.6,0.05,"{'depth': 4, 'iterations': 200, 'l2_leaf_reg': 0.6, 'learning_rate': 0.05}",0.809065215020994,0.7453508665394863,0.7848105596487618,0.7776016651399917,0.7304587588603039,0.5610101156208017,0.7940825103214052,0.7445228431754629,0.5849430475725625,0.7347896928407304,0.7266635274740502,0.0809848664899798,38
