Compound1,Compound2,Temp_mean_diff,Temp_std_diff,MolecularWeight_diff,XLogP_diff,ExactMass_diff,MonoisotopicMass_diff,TPSA_diff,Complexity_diff,RotatableBondCount_diff,HeavyAtomCount_diff,Volume3D_diff,XStericQuadrupole3D_diff,YStericQuadrupole3D_diff,ZStericQuadrupole3D_diff,FeatureCount3D_diff,EffectiveRotorCount3D_diff,MaxAbsEStateIndex_diff,MaxEStateIndex_diff,MinAbsEStateIndex_diff,MinEStateIndex_diff,qed_diff,MolWt_diff,HeavyAtomMolWt_diff,ExactMolWt_diff,NumValenceElectrons_diff,MaxPartialCharge_diff,MinPartialCharge_diff,MaxAbsPartialCharge_diff,MinAbsPartialCharge_diff,FpDensityMorgan1_diff,FpDensityMorgan2_diff,FpDensityMorgan3_diff,BCUT2D_MWLOW_diff,BCUT2D_CHGHI_diff,BCUT2D_CHGLO_diff,BCUT2D_LOGPHI_diff,BCUT2D_LOGPLOW_diff,BCUT2D_MRHI_diff,BCUT2D_MRLOW_diff,AvgIpc_diff,BalabanJ_diff,BertzCT_diff,Chi0_diff,Chi0n_diff,Chi0v_diff,Chi1_diff,Chi1n_diff,Chi1v_diff,Chi2n_diff,Chi2v_diff,Chi3n_diff,Chi3v_diff,Chi4n_diff,Chi4v_diff,HallKierAlpha_diff,Kappa1_diff,Kappa2_diff,LabuteASA_diff,PEOE_VSA1_diff,PEOE_VSA6_diff,PEOE_VSA7_diff,SMR_VSA5_diff,SlogP_VSA2_diff,SlogP_VSA5_diff,EState_VSA5_diff,EState_VSA8_diff,NumRotatableBonds_diff,MolLogP_diff,MolMR_diff
diisopropyl ether,cyclohexane,3.218875828868201,-16.11809565095832,5.035620547440381,1.2527629970667962,5.036124084612199,5.023060520922425,3.8400972680057084,4.454347297416298,1.7917594858947217,2.079441554179836,4.730039168916573,2.1016921628395946,-0.07257058530795937,0.15700383427974657,1.6094379324341002,1.5686159387471783,2.6280214051900552,2.6280214051900552,-0.13353127833881517,0.9107197270481623,-1.262949941515558,5.035802591404382,5.035802591404382,5.0230605190788085,3.912023007428146,-0.1995197019157666,-2.251037788220097,-0.28639582596865404,-0.9273894552295728,0.7841190044178449,0.906721321242619,0.8897512177153365,1.8765628256917248,0.9186128571733663,0.5579365300209804,0.8596535230452285,0.4921012354954489,1.931105538328289,0.7075872952705796,0.2798306016549904,1.468369012823785,5.055181655733965,2.128663015538856,2.028775062920739,2.028775062920739,1.364455483842996,1.162309179792582,1.162309179792582,1.4518253428130343,1.4518253428130343,-0.6081974784505324,-0.6081974784505324,-0.34472399392863645,-0.34472399392863645,0.6418539388039723,2.2857779848471558,3.5217803312152736,3.9620313059076953,2.6539873882170424,2.064179405963047,4.01439722509485,3.8571345076287984,3.6541705266036426,3.5588163735133853,-16.11809565095832,3.640553929779922,1.7917594858947217,1.218615110626738,3.662309583138633
diisopropyl ether,dichloroethane,3.218875828868201,-16.11809565095832,4.934437961980141,1.6863989720887471,4.941623536595251,4.927255902422862,3.8400972680057084,4.5538768926531725,1.6094379324341002,2.3025851029940454,4.821893170304532,2.0268316045827692,0.3852624688178537,0.13102835012569866,1.7917594858947217,1.6094379324341002,2.3313993585449877,2.3313993585449877,0.5976827228677446,1.2322723030102165,-1.3136744065315547,4.934653773792922,4.874899569716677,4.927255900488084,4.094344563888767,-0.31480813848222877,-1.7293067376667688,-0.38735825962661147,-0.8843032660810819,0.42121353070130135,0.5459170015082936,0.6158289867952663,1.71789458209268,1.044790186198038,0.280109816394249,1.0165124448341083,0.34655191473465724,1.638720812013211,0.010545196108175958,0.5139775680987896,1.4741684398296797,5.114050673469782,2.222681224001935,2.269779162026852,2.0999063980351704,1.609313483802747,1.6414762464751622,1.4094590913633243,1.7941331726917633,1.6598135222725912,0.6795058505164833,0.3375245478151476,0.5704573907060846,0.5704573907060846,0.27763181235585227,2.2428350992039827,3.4808354453754573,4.0326711943632105,2.6539873882170424,3.8373804831249023,4.01439722509485,4.452653585854909,3.2912133735092435,4.299277046250034,3.6513055599859894,3.640553929779922,1.6094379324341002,1.44905789383464,3.8113890818141223
diisopropyl ether,dichloromethane,3.218875828868201,-16.11809565095832,5.030601307390621,1.6863989720887471,5.037037053282619,5.023985488909305,3.8400972680057084,4.595119851144691,1.7917594858947217,2.3978952818892796,4.917056947868754,2.048982347081725,0.5596158450782782,0.1823216401272845,1.7917594858947217,1.7917594858947217,2.3591976851831458,2.3591976851831458,0.779579732192124,1.3328057025425302,-1.1546349271447922,5.030777733584372,4.962648807591396,5.023985487573919,4.189654743541577,-0.40180423851389135,-1.8256290855246222,-0.3636435276037319,-1.043599699683633,0.17435347114477445,0.49643694718345444,0.5697682159650956,1.5297501409957548,1.1129430002797107,0.11188849857988323,1.0234456647581307,0.02031721711737847,1.6096475217183437,-1.1142153811611613,0.7535755267803108,1.549508319517732,5.133371405223441,2.2964822775160547,2.3403018153366943,2.1829579986034644,1.704634975940625,1.7339158971609958,1.5246946084419177,1.8391531597538253,1.701668139592057,0.715070671915402,0.715070671915402,0.5704573907060846,0.5704573907060846,0.27763181235585227,2.3437270459221495,3.5111528761661543,4.139578220435976,2.6539873882170424,3.8373804831249023,4.01439722509485,4.452653585854909,3.505445542879117,4.299277046250034,3.6513055599859894,3.640553929779922,1.7917594858947217,1.4589870697604952,3.913625722390889
diisopropyl ether,diethyl ether,3.218875828868201,-16.11809565095832,5.098859824417718,1.7917594858947217,5.099214975095673,5.086955058948817,3.618993329330735,4.499809671441376,1.3862943861198904,2.1972245884473303,4.79661665138481,1.8341802010864479,0.5988365560337575,0.21511146026210357,1.6094379324341002,1.3862943861198904,2.352613836335969,2.352613836335969,0.42608446061702027,1.1449744953871839,-1.4702564227326669,5.099024610790766,5.086645266443141,5.086955057213136,3.988984048416126,-0.32557821669055415,-0.8346882515406593,-0.8621685166120112,-0.9034174089033428,0.2805136585127341,0.31931923005932056,0.4062585107413565,1.7478646380170844,1.0368279609633195,0.4406606264860881,1.0541119115324535,0.4813335247896717,1.9928427682288796,0.8634497740530306,0.49301173061930026,1.4234787930251918,5.082790837543039,2.142996469058053,2.082554706547272,2.082554706547272,1.5039391417856796,1.4364512303088748,1.4364512303088748,1.7246842571700756,1.7246842571700756,0.4923048869516463,0.4923048869516463,0.4478550759867978,0.4478550759867978,0.6626880246216272,2.2016591854660317,3.469069456943131,4.080490688428519,2.248522283627381,3.8373804831249023,3.726715153244864,4.276763194705296,3.23560301430157,4.090989891825441,3.6513055599859894,3.640553929779922,1.3862943861198904,1.5433622318053282,3.7951790309657505
diisopropyl ether,diisopropyl ether,3.218875828868201,-16.11809565095832,4.911072753206525,1.6863989720887471,4.9116389022775415,4.896830682134393,3.618993329330735,4.219507706646695,1.3862943861198904,1.9459101633410276,4.561218299503841,1.879465064914336,0.21511146026210357,0.019802725335390667,1.0986123220014423,1.3862943861198904,2.3121736229479417,2.3121736229479417,0.693147230559944,1.2840155396917796,-1.6676309908499463,4.911242124287797,4.9259775095972635,4.8968306800352615,3.7376696206643207,-0.33738717112797634,-0.8483339914253145,-0.8483339914253145,-0.9245613194670431,0.5108256837659889,0.6061358581157686,0.6720938224259414,1.814070459511191,0.9240206199792581,0.5785360671296612,0.9488496969694511,0.6256707491819019,1.9467936362405456,0.917531486426869,0.5709644018507037,1.2205125262957843,4.9337406716911465,1.9146342827723217,1.8380794660567294,1.8380794660567294,1.3317573379052303,1.2286173141310128,1.2286173141310128,1.4251859978087167,1.4251859978087167,0.4054651747748286,0.4054651747748286,0.2027326357037371,0.2027326357037371,0.6626880246216272,1.9516081843744961,3.4977189516794125,3.838260521838727,2.248522283627381,3.8373804831249023,3.3212500463402885,3.827588290298054,3.2744061925752352,3.827588290298054,3.6513055599859894,3.640553929779922,1.3862943861198904,1.3618223748147507,3.5637753122526648
diisopropyl ether,dimethylformamide,3.218875828868201,-16.11809565095832,5.10512695779553,2.066862772131204,5.105421686056766,5.093238092008181,3.266522482149436,4.219507706646695,1.7917594858947217,2.1972245884473303,4.841822088116359,2.0592388471174186,0.292669688589683,0.2311118003284629,1.6094379324341002,1.6094379324341002,1.777625202156146,1.777625202156146,0.4855078773201604,1.1743723654509322,-1.1556067184025753,5.105278585519342,5.0742358761314375,5.093238090314062,4.0253516925208634,-0.5849505857306255,-0.907899235550682,-0.7921181897311457,-1.426257096543671,-0.07924926340672385,0.1622808909307477,0.26327967319187523,1.715289978323043,1.0220607910792763,0.48409762032338144,1.0962801329487804,0.6081609446060006,1.7842105301877547,0.9740051025833828,0.5092816099033459,1.2574371722712805,4.930642786362908,2.123674602241735,2.1299675583929605,2.1299675583929605,1.5354761122194753,1.5704849152171225,1.5704849152171225,1.6720751861416172,1.6720751861416172,0.606233604209818,0.606233604209818,0.5704573907060846,0.5704573907060846,0.8878912985047195,2.25444472815929,3.5353980130269083,4.106464658597915,2.2311620457222228,3.8373804831249023,4.01439722509485,4.452653585854909,2.5824954233842714,4.299277046250034,3.5152704358907636,3.640553929779922,1.6094379324341002,1.7948713057718826,3.848064584799734
diisopropyl ether,dimethyl sulfoxide,3.218875828868201,-16.11809565095832,5.074016896886803,2.014903033875598,5.074876430413094,5.062312559609791,3.383033414428917,4.276666120404944,1.7917594858947217,2.3025851029940454,4.855150392034677,2.118662266852348,0.21511146026210357,0.11332877459271343,1.6094379324341002,1.7917594858947217,1.756268882657737,1.756268882657737,0.5675210241354476,1.5254522781132733,-1.1810716943917414,5.074229620246999,5.035659559651182,5.0623125589070606,4.094344563888767,-0.2863311247754121,-1.164297421810329,-0.608597752951879,-0.8345107307864815,0.023530595084607926,0.3894648345036564,0.47074746265210976,1.5327343693763977,1.0591337488371582,0.2572912557037009,1.1114045788096785,0.39342464786072423,1.2734458883253583,0.6114369625588462,0.8027191149291891,1.2638746864158865,4.965102515466001,2.2048525437031063,2.2006530709175474,2.1058902720464854,1.6451024348978718,1.6513750614615488,1.177983439883537,1.7317691646823767,1.4273112340549425,0.715070671915402,0.715070671915402,0.5704573907060846,0.5704573907060846,0.5596158450782782,2.287471465336281,3.5438360927238755,4.15329993630655,2.6539873882170424,3.8373804831249023,4.01439722509485,4.452653585854909,3.08717242327748,4.299277046250034,3.6513055599859894,3.640553929779922,1.7917594858947217,1.7454362770792922,3.842947275508529
diisopropyl ether,dioxane,3.218875828868201,-16.11809565095832,5.0096014271733145,1.9740810399108986,5.0100613426776475,4.996650507820738,3.3347013939363133,4.317488114869644,1.7917594858947217,2.079441554179836,4.788324729918577,2.111424599639424,0.13102835012569866,0.1823216401272845,1.0986123220014423,1.5686159387471783,2.341988676679111,2.341988676679111,0.46826607195588826,1.1657516226745688,-1.2399957998458457,5.009828302566163,4.982558127710015,4.996650505921022,3.912023007428146,-0.36283140743579195,-0.8471108986741684,-0.8495585819644592,-0.9708086053653819,0.6190392622523759,0.6811710401156379,0.6598612546187849,1.7757056530353745,0.9231899971153454,0.5811320594425411,0.9796553681212219,0.6625070850640615,1.9512034174395945,0.9425228259857512,0.2798306016549904,1.468369012823785,5.019418226770451,2.128663015538856,2.104436824746898,2.104436824746898,1.364455483842996,1.396889874542243,1.396889874542243,1.6423848982328184,1.6423848982328184,0.26260594148857375,0.26260594148857375,0.2846145873130913,0.2846145873130913,0.6830968952114931,2.293653442399105,3.5236991859521254,4.0085467193856505,1.5553751136229448,3.8373804831249023,4.01439722509485,4.452653585854909,2.50208597612402,4.299277046250034,3.6513055599859894,3.640553929779922,1.7917594858947217,1.7386926908663614,3.807000212735498
diisopropyl ether,ethanol,3.218875828868201,-16.11809565095832,5.256896234768393,1.9459101633410276,5.2571020481861,5.246642139612483,3.269568942986,4.595119851144691,1.7917594858947217,2.3978952818892796,4.995183190214382,2.1258479264271655,0.6205765414885493,0.2311118003284629,1.3862943861198904,1.7917594858947217,2.0511580619013774,2.0511580619013774,0.7537718494352023,1.3180452873515824,-1.20956602424328,5.2570577768177955,5.225036744891638,5.2466421381382355,4.189654743541577,-0.3207597872955173,-0.8015174627612293,-0.8974504215065596,-0.8948462004506872,-0.6466269740159796,-0.024097449140041555,0.0963919364858725,1.728970520047463,1.1362973898279831,0.19648452401746966,1.1672671437535935,0.29952164760137,2.023840130063364,0.7951097930864414,0.7535755267803108,1.549508319517732,5.133371405223441,2.2964822775160547,2.271412806848012,2.271412806848012,1.704634975940625,1.6436409368202745,1.6436409368202745,1.804345900823078,1.804345900823078,0.715070671915402,0.715070671915402,0.5704573907060846,0.5704573907060846,0.6626880246216272,2.4015250499069203,3.5294982946527136,4.2797681731558885,2.208720639944527,3.8373804831249023,3.8808658327282397,4.368570594226226,3.292945704480784,4.200546636866055,3.6513055599859894,3.640553929779922,1.7917594858947217,1.7447552268505047,3.9870080232933853
diisopropyl ether,ethyl acetate,3.218875828868201,-16.11809565095832,5.0096014271733145,1.824549308180078,5.0100613426776475,4.996650507820738,3.007166656122808,3.9512437205045043,1.3862943861198904,2.079441554179836,4.748404354940551,1.8718021922862067,0.43178248136060066,0.2311118003284629,1.6094379324341002,1.3862943861198904,1.709250431318643,1.709250431318643,0.772120987247784,1.43431264633865,-1.3194442421051953,5.009828302566163,4.982558127710015,4.996650505921022,3.912023007428146,-0.7685059892161376,-0.6574792780716892,-1.084415378337113,-1.9188323266359397,-0.3703736434693185,-0.4418325967234967,-0.2641514448090379,1.7532119595166522,0.9722698105388147,0.460284855811825,1.0360432675956428,0.5477553968155944,1.749258109453138,0.9831929877635391,0.527264301280864,1.255869642351009,4.810825850693833,2.035319921666875,2.057170704539162,2.057170704539162,1.4215494928663184,1.4570504763513557,1.4570504763513557,1.6988451193594476,1.6988451193594476,0.5287031370175524,0.5287031370175524,0.4484051095535242,0.4484051095535242,0.8878912985047195,2.143589373226917,3.5077513274525516,4.007569100475684,2.248522283627381,3.8373804831249023,3.8808658327282397,4.276763194705296,3.2603736926082925,4.090989891825441,3.453194861585269,3.5078394703371836,1.6094379324341002,1.6397149227219079,3.792027025265246
diisopropyl ether,heptane,3.218875828868201,-16.11809565095832,4.925476745740861,0.9162907718741542,4.926102014797379,4.911507985451696,3.8400972680057084,4.406719248483765,0.693147230559944,1.9459101633410276,4.5086592867085695,1.0367369204110144,0.5933269005263517,0.19885094071237497,1.0986123220014423,0.693147230559944,2.5726620020553095,2.5726620020553095,0.01379342076246773,0.9650809341388243,-1.4747985904490046,4.925658210890845,4.954502237456721,4.911507983383148,3.7376696206643207,-0.19949514066008048,-2.1424553832557303,-0.30260771426140937,-0.9274403152770326,0.5930637772661191,0.6061358581157686,0.5143907497169619,1.8529987140297228,0.9780626437836211,0.4679332682253285,0.921918335898641,0.39450603706371756,1.9528712482903545,0.6296700629177205,0.3015442840282617,1.3596101040828246,5.031244859971792,1.9616049901553025,1.8424323161148932,1.8424323161148932,1.252585208567819,1.023563385890275,1.023563385890275,1.4659285481599011,1.4659285481599011,-0.17766317659650374,-0.17766317659650374,0.08828495152538916,0.08828495152538916,0.6418539388039723,1.9459101633410272,3.4034232935363633,3.8109470281329934,2.6539873882170424,-0.7936812579678094,4.01439722509485,3.6864485437004135,3.6541705266036426,3.3212500463402885,1.8595461037365435,3.1890542851166526,0.693147230559944,1.0102909995726463,3.472593588157849
diisopropyl ether,hexane,3.218875828868201,-16.11809565095832,5.022399161675368,1.0986123220014425,5.022938044196759,5.009699930353284,3.8400972680057084,4.488636370855735,1.0986123220014423,2.079441554179836,4.644390900102911,1.5238800458589459,0.6043160214981369,0.19885094071237497,1.0986123220014423,1.0986123220014423,2.5737216082323977,2.5737216082323977,0.01980272533539045,0.9674062706863416,-1.4180723667445283,5.022609977864057,5.035802591404382,5.009699928484871,3.871201012991224,-0.19918680476841114,-2.1424553715821646,-0.3026077161156575,-0.9280791261780857,0.525010317912875,0.593063777266119,0.5697682159650956,1.8457983410708927,0.9957071308936184,0.43932314216877766,0.9402884102275779,0.36317363500546057,1.959462029790659,0.6049854430900532,0.35665851173166024,1.387057834835462,5.077313975817293,2.056407961986231,1.94861774513128,1.94861774513128,1.38613882291141,1.1887863784697943,1.1887863784697943,1.5443908522827379,1.5443908522827379,0.08362800152595276,0.08362800152595276,0.23828909658581418,0.23828909658581418,0.6418539388039723,2.0794415541798354,3.4361413900332294,3.9427104902696106,2.6539873882170424,1.9276005131557163,4.01439722509485,3.835653780353539,3.6541705266036426,3.529759756021077,2.552693276509323,3.1890542851166526,1.0986123220014423,1.1431075604373324,3.6065082068701715
diisopropyl ether,isooctane,3.218875828868201,-16.11809565095832,4.818061361646194,1.1314021437491646,4.818873404522725,4.802613997183013,3.8400972680057084,3.8501476038377183,1.3862943861198904,1.7917594858947217,4.366912998132869,1.8671761239687596,0.25464229589295767,-0.19845081677262616,1.3862943861198904,1.3862943861198904,2.5696784843893012,2.5696784843893012,0.6168109981589286,1.242458767916,-1.541869360141475,4.818287644387261,4.866002509170969,4.802613994876491,3.583518941233888,-0.21835960291077033,-2.1651070781466863,-0.2990564403800615,-0.8894715755542105,0.33562160623025916,0.3894648345036564,0.47074746265210976,1.8990264178159775,0.8545868952876865,0.6364143381538194,0.8257043014167088,0.6191965868826151,1.9142985093316476,0.7942465902086315,0.6054458000650023,1.082897209304586,4.765706197420577,1.7684579894061299,1.6219491058034017,1.6219491058034017,1.2519309763385862,1.0227407049754786,1.0227407049754786,0.8036112504539709,0.8036112504539709,0.023433701266777716,0.023433701266777716,-0.6081974784505324,-0.6081974784505324,0.6418539388039723,1.7917594858947212,3.512943020911952,3.6591487374267353,2.6539873882170424,2.466833786896939,3.627965810071623,3.802541935644318,3.6541705266036426,3.484527718889604,3.4689840037111788,1.251120699216105,1.6094379324341002,0.9724820493382283,3.322990768723442
diisopropyl ether,isopropanol,3.218875828868201,-16.11809565095832,5.1809686121404,1.887069664183895,5.1812713214230275,5.1699827137870145,3.269568942986,4.510859507615751,1.7917594858947217,2.3025851029940454,4.904533763955,2.1294214858754628,0.35065694203570225,0.1823216401272845,1.0986123220014423,1.7917594858947217,1.9866120334588468,1.9866120334588468,0.7922381284871939,1.4237774784548984,-1.284713376598523,5.181159760832068,5.158233122814375,5.169982712189623,4.094344563888767,-0.33202345032270364,-0.8081297779317769,-0.8902225373225869,-0.9149331111616653,0.023530595084607926,0.3894648345036564,0.47074746265210976,1.798307339412792,1.017864559757162,0.40082721778555663,1.0521008593801024,0.48814217795748494,1.9739597349717375,0.8404738840387935,0.8027191149291891,1.39087320424828,5.101954443826874,2.2048525437031063,2.1773440533195356,2.1773440533195356,1.6451024348978718,1.565362399470403,1.565362399470403,1.6674191493534423,1.6674191493534423,0.715070671915402,0.715070671915402,0.5704573907060846,0.5704573907060846,0.6626880246216272,2.3065771242237423,3.5487265847840486,4.18751233599733,2.208720639944527,3.8373804831249023,3.726715153244864,4.188184319077327,3.3114538010907144,4.090989891825441,3.6513055599859894,3.640553929779922,1.7917594858947217,1.6744763273539525,3.8978916281893983
diisopropyl ether,methanol,3.218875828868201,-16.11809565095832,5.327453749971664,2.0014800137236377,5.32758557674656,5.31784101736527,3.269568942986,4.595119851144691,1.7917594858947217,2.4849066581213335,5.078916802135327,2.1758874512988258,0.7178398419308033,0.24686015605652264,1.3862943861198904,1.7917594858947217,2.12182389483299,2.12182389483299,0.3184538038458046,1.0939719425999788,-1.1399022705336754,5.327599431957786,5.287655733284279,5.317841015992338,4.276666120404944,-0.30941325909014705,-0.7949270698860383,-0.9047549387992802,-0.8747881406052956,0.023530595084607926,0.3894648345036564,0.47074746265210976,1.562078138890542,1.285460824666828,-0.10356283410910026,1.323067585351368,0.02778002577372393,2.1072176376130773,0.7580437183187311,0.7143599843358228,1.675627702461387,5.137812832544884,2.365209076630804,2.341824304410784,2.341824304410784,1.7772533385437683,1.749216258411409,1.749216258411409,1.8550821907335597,1.8550821907335597,0.715070671915402,0.715070671915402,0.5704573907060846,0.5704573907060846,0.6626880246216272,2.4882344481863226,3.558396317451672,4.364227118876791,2.208720639944527,3.8373804831249023,4.01439722509485,4.452653585854909,3.2740885883937865,4.299277046250034,3.6513055599859894,3.640553929779922,1.7917594858947217,1.8106793704348656,4.069204517924089
diisopropyl ether,methyl ethyl ketone,3.218875828868201,-16.11809565095832,5.111053617817736,1.887069664183895,5.111438520723438,5.099328457589279,3.383033414428917,4.143134727978834,1.6094379324341002,2.1972245884473303,4.81785928020685,2.0135688108802627,0.43178248136060066,0.21511146026210357,1.3862943861198904,1.6094379324341002,1.7108831382769862,1.7108831382769862,0.7515908235915906,1.31680536162147,-1.3700908360254664,5.111252578999739,5.086645266443141,5.099328455874942,4.0253516925208634,-0.45137333274301117,-1.044049357891792,-0.6847249604965656,-1.139978192451051,-0.3232268717133072,-0.024097449140041555,0.0963919364858725,1.821693295349338,0.9899664331618779,0.34060864739557656,1.0291253322921465,0.45607053859969865,1.7332306509336766,0.9742910538822702,0.5092816099033459,1.2512671225130751,4.893578367218864,2.123674602241735,2.1080351826196333,2.1080351826196333,1.5354761122194753,1.4889690832553055,1.4889690832553055,1.6745990741025358,1.6745990741025358,0.4359556418884013,0.4359556418884013,0.5704573907060846,0.5704573907060846,0.8020016303150757,2.2332350255773656,3.5300118553174977,4.096451043673791,2.2424158688095015,3.6757947834921563,3.8808658327282397,4.183364822589208,3.4920191943204957,3.9774030859265297,3.6513055599859894,3.640553929779922,1.6094379324341002,1.5555518069835867,3.821686836894073
diisopropyl ether,methyl tert-butyl ether,3.218875828868201,-16.11809565095832,5.009334449030742,1.7917594858947217,5.009818603902254,4.996404491386301,3.618993329330735,4.219507706646695,1.6094379324341002,2.079441554179836,4.701389044636899,2.0769384239930457,0.3715636253979981,-0.2876819391184566,1.3862943861198904,1.6094379324341002,2.342656066869563,2.342656066869563,0.8472979032443454,1.372308144497263,-1.3087879014186745,5.009534689319623,5.009534689319624,4.9964044894861175,3.871201012991224,-0.34758367800574774,-0.8414441382941131,-0.8552716441552998,-0.94297916785972,0.30538172323538976,0.49643694718345444,0.5697682159650956,1.8500835249448875,0.8840850168211979,0.6050561497431785,0.913885043705426,0.6574655457532098,1.9251901577662116,0.913632474804325,0.5254588386369027,1.154884709302941,4.931948905797638,2.0067576285588666,1.9371803966563819,1.9371803966563819,1.4708494770426548,1.4073059341334149,1.4073059341334149,1.4050491429634733,1.4050491429634733,0.35904324008941446,0.35904324008941446,0.5704573907060846,0.5704573907060846,0.6626880246216272,2.0844290956286855,3.539833815614881,3.966692175369192,2.248522283627381,3.8373804831249023,3.544393596932345,4.085677138025447,3.2551928024623327,3.967936685834238,3.6513055599859894,3.640553929779922,1.7917594858947217,1.4567062486605031,3.6861557506991582
diisopropyl ether,pentane,3.218875828868201,-16.11809565095832,5.110812399665046,1.2527629970667962,5.111219186431238,5.099106450700091,3.8400972680057084,4.543294783333834,1.3862943861198904,2.1972245884473303,4.761318869333455,1.8033586215458715,0.5988365560337575,0.19885094071237497,1.3862943861198904,1.3862943861198904,2.5752454713524697,2.5752454713524697,0.030771755636445797,0.9716729155706798,-1.4424450175869978,5.110987288625973,5.110987288625973,5.099106448991477,3.988984048416126,-0.1988785606496073,-2.14245391647009,-0.3026079472482158,-0.9287183522014179,0.42121353070130135,0.455010908103701,0.5313283448748717,1.8347092548107453,1.021901268688114,0.39406206725698256,0.9675082863648664,0.31338239755980485,1.9693711541326235,0.5661002127101858,0.49301173061930026,1.4234787930251918,5.104932945548865,2.142996469058053,2.0446023482701126,2.0446023482701126,1.5039391417856796,1.3305422870826036,1.3305422870826036,1.6171422020289465,1.6171422020289465,0.2905961021141766,0.2905961021141766,0.34749881608141236,0.34749881608141236,0.6418539388039723,2.1972245884473303,3.4678228402443443,4.059116304726689,2.6539873882170424,2.5872992951302587,4.01439722509485,3.9654599739856358,3.6541705266036426,3.7022050759368206,2.958158382021766,3.1890542851166526,1.3862943861198904,1.2603342623476095,3.7245892057602603
diisopropyl ether,1-propanol,3.218875828868201,-16.11809565095832,5.1809686121404,1.887069664183895,5.1812713214230275,5.1699827137870145,3.269568942986,4.543294783333834,1.6094379324341002,2.3025851029940454,4.903792199220047,2.014903033875598,0.6205765414885493,0.22314363131420661,1.0986123220014423,1.6094379324341002,2.011075233488165,2.011075233488165,0.720546203396707,1.2992830114029876,-1.4215042143074241,5.181159760832068,5.158233122814375,5.169982712189623,4.094344563888767,-0.3243061826105821,-0.8021336463266672,-0.8967726359932316,-0.9011515375598602,-0.25642939971691564,-0.024097449140041555,0.0963919364858725,1.790999985042223,1.0604930542082378,0.32493636272335474,1.0651758778339904,0.38641989954378514,1.9888013069357415,0.8057261142392053,0.5139775680987896,1.4741684398296797,5.118578550885238,2.222681224001935,2.195665453795228,2.195665453795228,1.609313483802747,1.5420095385785135,1.5420095385785135,1.7349451396246405,1.7349451396246405,0.5992344198216408,0.5992344198216408,0.5704573907060846,0.5704573907060846,0.6626880246216272,2.3065771242237423,3.499740261917634,4.187512335997329,2.208720639944527,3.6757947834921563,3.89118899836448,4.283723178261339,3.292945704480784,4.099364816136013,3.6513055599859894,3.640553929779922,1.6094379324341002,1.6741764323205888,3.8974452666381576
diisopropyl ether,tetrahydrofuran,3.218875828868201,-16.11809565095832,5.111053617817736,1.8562980059906262,5.111438520723438,5.099328457589279,3.618993329330735,4.3694478537328445,1.7917594858947217,2.1972245884473303,4.842611042791769,2.1377104615962645,0.25464229589295767,0.19062044225327443,1.3862943861198904,1.6094379324341002,2.341988676679111,2.341988676679111,0.3184538038458046,1.0939719425999788,-1.2235053875516868,5.111252578999739,5.086645266443141,5.099328455874942,4.0253516925208634,-0.3296436887313677,-0.8360173391184057,-0.8608042373817273,-0.9106743855214259,0.42121353070130135,0.31931923005932056,0.26327967319187523,1.8163600363135348,0.9213813519831986,0.3776029197819128,0.9286864984676689,0.4212573577590308,1.9418130774979485,0.8481216328607625,0.24872065814679709,1.4489907277634373,5.057032193064472,2.209452901690913,2.153009165479892,2.153009165479892,1.4846887475747488,1.4158428836475063,1.4158428836475063,1.6238819716845676,1.6238819716845676,0.19637310703092012,0.19637310703092012,0.23013160768510443,0.23013160768510443,0.6626880246216272,2.3830942023568666,3.545486439627371,4.097345556773595,2.248522283627381,3.8373804831249023,3.7506388307154532,4.290635055075559,3.23560301430157,4.107670183222683,3.245840453175686,3.640553929779922,1.7917594858947217,1.5945882194829748,3.841604835113797
diisopropyl ether,toluene,3.218875828868201,-16.11809565095832,4.982338695626943,1.4350845490988462,4.982947234689258,4.9691652509433935,3.8400972680057084,4.077537445600635,1.7917594858947217,1.9459101633410276,4.692264893755615,2.00012774849191,0.1484200913251663,0.19885094071237497,1.6094379324341002,1.7917594858947217,2.584979194128384,2.584979194128384,0.05187192565189035,0.9799608580103518,-1.4010896581244205,4.982537557997558,4.954502237456721,4.9691652489976885,3.912023007428146,-0.21617707878790654,-2.1695149498109516,-0.2983761271692913,-0.8937553161565411,0.42121353070130135,0.33986789680878926,0.21837035294432386,1.8402943268434502,1.0080496630907134,0.4167885313986773,0.9528783889745069,0.3386165783842894,1.8391683405622736,0.05574980507750605,0.3054698964100661,1.200170203453294,3.7466088802470505,2.019343851416312,2.0096431628148657,2.0096431628148657,1.258388432376538,1.331474940001511,1.331474940001511,1.5555144405178727,1.5555144405178727,0.09882709632120475,0.09882709632120475,0.21082650937254066,0.21082650937254066,0.9858168318361973,2.263764053126028,3.5346661050005,3.877965089853376,2.6539873882170424,2.352181867663365,3.8808658327282397,4.368570594226226,3.6541705266036426,4.220728722975628,3.4953395567617243,2.9474067518437574,1.7917594858947217,1.3158933826440253,3.5688056745184578
