Unnamed: 0,Compound1,Compound2,CAS1,CAS2,MF_mean,MF_std,Temp_mean,Temp_std,MolecularWeight,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,RotatableBondCount,HeavyAtomCount,Volume3D,XStericQuadrupole3D,YStericQuadrupole3D,ZStericQuadrupole3D,FeatureCount3D,EffectiveRotorCount3D,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,LabuteASA,PEOE_VSA1,PEOE_VSA6,PEOE_VSA7,SMR_VSA5,SMR_VSA8,SlogP_VSA2,SlogP_VSA5,SlogP_VSA9,TPSA.1,EState_VSA11,EState_VSA5,EState_VSA8,HeavyAtomCount.1,NOCount,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolLogP,MolMR,fr_HOCCN,fr_Imine,fr_N_O,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_amidine,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_morpholine,fr_nitroso,fr_oxazole,fr_oxime,fr_phos_acid,fr_phos_ester,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_quatN,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_urea
155,biphenyl,n-octane,92-52-4,111-65-9,0.148,0.0,-0.42017314106591486,-5.199337582605575,-0.11499790809736593,-0.28506162535404583,-0.11551900670622237,-0.11590705494651829,-0.30379192955943807,-0.07557039676531463,-0.963649014929676,-0.07073106824791554,-0.32319481925928367,-1.0643294370143537,-0.23033862315994347,1.557110258805825,-1.5180898681755675,-1.1918161716813946,-0.2794446677605981,-0.2794446677605981,-0.2879462981585115,-0.23347444521318123,0.3187772051791437,-0.11500131342824071,-0.02721929670552064,-0.11590705584563613,-0.3191205879213387,0.0,-0.27034700566901726,0.023348211548702244,0.01040044758388945,0.10159557975105277,-0.333694346360495,-0.5005848805728895,-0.5681731952735108,0.0578775648112103,0.3931035621933324,-0.34420527554191793,0.3218163643850574,-0.3170446706892752,0.3344370294742839,-0.026981711472871234,0.8144545217937832,-0.29654959782718876,-0.33055316713386595,0.20616442037837251,-0.2236149106674873,-0.4153328611328668,-0.3695890980512549,-0.07416755223620312,-0.46133517892575054,-0.42185670598199115,-0.37324373453782095,-0.2663131300700528,-0.27646666709362056,-0.314777503607476,-0.20137676747531386,-0.25697296507835826,-0.6948018523653642,-0.5213660458193402,-0.5054811700093236,-0.12720328486569324,0.0,0.03678313036579106,0.06430833894364776,-1.422018613658035,0.0,-0.14512094121077412,-1.471982360467912,0.0,0.13214222896725783,0.0,-1.3502896938319302,0.4342559826854733,-0.4734426104521767,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,-1.2049952691829722,-0.6988986286035686,-0.6229257232100878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,biphenyl,cyclohexane,92-52-4,110-82-7,0.470357143,0.217681345,0.4951236784292014,0.4026856563636504,0.19338925810675878,-0.094923284321238,0.19320741028296026,0.1935751118300094,-0.30379192955943807,0.02165903770404373,0.3965920133645598,0.25463184569249586,0.17339929631140666,0.9521406788293797,-1.2687572975145065,1.3740144717274303,-0.02794809799151676,-0.3000977910289584,-0.15226946045682577,-0.15226946045682577,-0.4957086135816282,-0.39283148450506616,0.7480680686817573,0.19337613467466452,0.2332341084376006,0.19357511168518307,0.1075687375015749,0.0,-0.2703744266719058,-0.041415832409501765,0.07643216647655134,0.10164726954263434,0.18160620009611092,0.15849622449640732,0.14355079307539273,-0.019282950895712157,0.427834988004029,-0.4257225476763467,0.44050219326697915,-0.40036116104341796,0.44405880378373996,-0.06278141316270555,0.937078949428732,-0.21351039007912942,-0.05227300037750696,0.24584933502168502,0.19602076353848932,0.09077060037430905,0.10549049415487977,0.2170119596443586,-0.101509936215879,-0.0781155499737959,-0.22040360535262446,-0.13782509459570289,-0.3075200912921672,-0.3429257737561032,-0.4037622742536098,-0.43732327807527926,-0.6948018523653642,0.22310718274287988,-0.26198885306477226,0.2298199399664605,0.0,0.5068182520743161,0.06430833894364776,-0.9733919439074198,0.0,-0.14512094121077412,-0.8508155993165251,0.0,0.13214222896725783,0.0,-1.3502896938319302,0.912437490372388,0.045005952816514955,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,0.5996823568167128,-0.3068279154983383,-0.03857307514780297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,biphenyl,methylcyclohexane,92-52-4,108-87-2,0.183,0.0,-0.42017314106591486,-5.199337582605575,0.04950259559116623,-0.1709786207343612,0.049199402863658155,0.04921457863061851,-0.30379192955943807,-0.24086043536322382,0.3965920133645598,0.09195038872229015,-0.0075629661423194,0.4519818590805166,-1.0937429141963217,1.3740144717274303,-0.02794809799151676,-0.3000977910289584,-0.2970058251319947,-0.2970058251319947,0.2174852605883265,0.15419969387478166,0.6431038021380868,0.04952477236872993,0.10300740586603997,0.04921457813875119,-0.07529811625110235,0.0,-0.29456374300375354,0.007942549077579696,0.026107656576349732,0.14724519040548784,-0.9962236203761313,-1.2538204292235144,-1.308947142330533,-0.12890111114904174,0.45690982142064485,-0.4962221920739796,0.5382657497664866,-0.4477074734151614,0.5706997381833975,-0.08818237344687714,1.0757227225615087,-0.1813964390326863,-0.11680455931165877,0.1353038891665409,0.013428157132723093,-0.12944602044190928,-0.10122696654539369,0.09157066420439247,-0.25652408637367297,-0.2262006114096656,-0.5449090350411674,-0.41062691296448156,-0.5926535842843,-0.6013840531989197,-0.6442058274475366,-0.6515879789766135,-0.6948018523653642,0.033520832612128126,-0.2681823349637979,0.06438027437201836,0.0,0.4897474146410128,-0.299551771717641,-0.9896852645420979,0.0,-0.14512094121077412,-0.9173211856192283,0.0,0.13214222896725783,0.0,-1.259936396345477,0.6664426562709065,-0.2633151386909322,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,0.5996823568167128,-0.41316302043074504,-0.3068279154983383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,biphenyl,"cis-1,2-dimethylcyclohexane",92-52-4,04/01/2207,0.195,0.0,-0.42017314106591486,-5.199337582605575,-0.0942815105006803,-0.24703395714748427,-0.09480860454536912,-0.09514595455847237,-0.30379192955943807,-0.37698164362032555,0.3965920133645598,-0.07073106824791554,-0.18852522859604567,0.437790081576489,-1.6304536897054218,1.3740144717274303,-0.02794809799151676,-0.3000977910289584,-0.3001214502460872,-0.3001214502460872,0.267284334096453,0.1923963846344718,0.5312730237357723,-0.0943265899372045,-0.02721929670552064,-0.0951459554076807,-0.2581649700037796,0.0,-0.3014831325676376,0.006575772667180261,0.027501185920793706,0.1602885428270624,-0.7753805290375859,-0.830125433107538,-0.8731977617087553,-0.16463565026941987,0.48356176384911537,-0.5609815618173617,0.6276365750240911,-0.49162015832936984,0.6844141259085353,-0.11161655250985313,1.259936396345477,-0.25856752293536617,-0.1989573134296537,0.07505082363937846,-0.16916444927304314,-0.3496626412581274,-0.30794442724566695,-0.0392331827759301,-0.41816501256076527,-0.38061623385832977,-0.803654037277247,-0.6281459454551988,-1.0606929437829318,-1.0256367297193587,-0.8347101751395696,-0.8213507217760251,-0.6948018523653642,-0.1572215318486891,-0.277164653283642,-0.10105939122242395,0.0,0.47267657720770956,-0.6634118823789299,-1.005978585176776,0.0,-0.14512094121077412,-1.0039875483647955,0.0,0.13214222896725783,0.0,-1.014684153495634,0.4342559826854733,-0.4734426104521767,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,0.5996823568167128,-0.5280914030240775,-0.5541339465304785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,biphenyl,"trans-1,2-dimethylcyclohexane",92-52-4,6876-23-9,0.183,0.0,-0.42017314106591486,-5.199337582605575,-0.0942815105006803,-0.24703395714748427,-0.09480860454536912,-0.09514595455847237,-0.30379192955943807,-0.37698164362032555,0.3965920133645598,-0.07073106824791554,-0.18852522859604567,0.437790081576489,-1.6304536897054218,1.3740144717274303,-0.02794809799151676,-0.3000977910289584,-0.3001214502460872,-0.3001214502460872,0.267284334096453,0.1923963846344718,0.5312730237357723,-0.0943265899372045,-0.02721929670552064,-0.0951459554076807,-0.2581649700037796,0.0,-0.3014831325676376,0.006575772667180261,0.027501185920793706,0.1602885428270624,-0.7753805290375859,-0.830125433107538,-0.8731977617087553,-0.16463565026941987,0.48356176384911537,-0.5609815618173617,0.6276365750240911,-0.49162015832936984,0.6844141259085353,-0.11161655250985313,1.259936396345477,-0.25856752293536617,-0.1989573134296537,0.07505082363937846,-0.16916444927304314,-0.3496626412581274,-0.30794442724566695,-0.0392331827759301,-0.41816501256076527,-0.38061623385832977,-0.803654037277247,-0.6281459454551988,-1.0606929437829318,-1.0256367297193587,-0.8347101751395696,-0.8213507217760251,-0.6948018523653642,-0.1572215318486891,-0.277164653283642,-0.10105939122242395,0.0,0.47267657720770956,-0.6634118823789299,-1.005978585176776,0.0,-0.14512094121077412,-1.0039875483647955,0.0,0.13214222896725783,0.0,-1.014684153495634,0.4342559826854733,-0.4734426104521767,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,0.5996823568167128,-0.5280914030240775,-0.5541339465304785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,biphenyl,"trans-1,4-dimethylcyclohexane",92-52-4,07/04/2207,0.173,0.0,-0.42017314106591486,-5.199337582605575,-0.0942815105006803,-0.24703395714748427,-0.09480860454536912,-0.09514595455847237,-0.30379192955943807,-0.2991980960448388,0.3965920133645598,-0.07073106824791554,-0.16327468034668857,-0.05465884605594515,-0.9537314075417739,1.4106336291431092,-0.02794809799151676,-0.3000977910289584,-0.298127450173068,-0.298127450173068,0.242455938875973,0.17335260595571217,0.5312730237357723,-0.0943265899372045,-0.02721929670552064,-0.0951459554076807,-0.2581649700037796,0.0,-0.2946171151543901,0.007940691476124504,0.02610955053802363,0.147345799247326,-0.5545374376990405,-0.5005848805728895,-0.5681731952735108,-0.14512094121077412,0.47681196452528507,-0.544455393791759,0.6054449188031565,-0.48343695522132407,0.6490309866106876,-0.10645921308164742,1.1788408905575474,-0.26024615836620474,-0.15327043740295382,0.10843534819459098,-0.16916444927304314,-0.3496626412581274,-0.30794442724566695,-0.03387063123557367,-0.41153823653146676,-0.37428567284553516,-0.8694144647297108,-0.6834287313332608,-0.8899763889914408,-0.8708912925530858,-0.7615030040499855,-0.7561141520739818,-0.6948018523653642,-0.1572215318486891,-0.277164653283642,-0.10105939122242433,0.0,0.47267657720770956,-0.6634118823789299,-1.005978585176776,0.0,-0.14512094121077412,-1.0039875483647955,0.0,0.13214222896725783,0.0,-1.014684153495634,0.4342559826854733,-0.4734426104521767,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,0.5996823568167128,-0.5280914030240775,-0.5541339465304785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,biphenyl,"cis-1,4-dimethylcyclohexane",92-52-4,624-29-3,0.182,0.0,-0.42017314106591486,-5.199337582605575,-0.0942815105006803,-0.24703395714748427,-0.09480860454536912,-0.09514595455847237,-0.30379192955943807,-0.2991980960448388,0.3965920133645598,-0.07073106824791554,-0.16327468034668857,-0.05465884605594515,-0.9537314075417739,1.4106336291431092,-0.02794809799151676,-0.3000977910289584,-0.298127450173068,-0.298127450173068,0.242455938875973,0.17335260595571217,0.5312730237357723,-0.0943265899372045,-0.02721929670552064,-0.0951459554076807,-0.2581649700037796,0.0,-0.2946171151543901,0.007940691476124504,0.02610955053802363,0.147345799247326,-0.5545374376990405,-0.5005848805728895,-0.5681731952735108,-0.14512094121077412,0.47681196452528507,-0.544455393791759,0.6054449188031565,-0.48343695522132407,0.6490309866106876,-0.10645921308164742,1.1788408905575474,-0.26024615836620474,-0.15327043740295382,0.10843534819459098,-0.16916444927304314,-0.3496626412581274,-0.30794442724566695,-0.03387063123557367,-0.41153823653146676,-0.37428567284553516,-0.8694144647297108,-0.6834287313332608,-0.8899763889914408,-0.8708912925530858,-0.7615030040499855,-0.7561141520739818,-0.6948018523653642,-0.1572215318486891,-0.277164653283642,-0.10105939122242433,0.0,0.47267657720770956,-0.6634118823789299,-1.005978585176776,0.0,-0.14512094121077412,-1.0039875483647955,0.0,0.13214222896725783,0.0,-1.014684153495634,0.4342559826854733,-0.4734426104521767,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,0.5996823568167128,-0.5280914030240775,-0.5541339465304785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,biphenyl,"cis-1,3-dimethylcyclohexane",92-52-4,638-04-0,0.172,0.0,-0.42017314106591486,-5.199337582605575,-0.0942815105006803,-0.24703395714748427,-0.09480860454536912,-0.09514595455847237,-0.30379192955943807,-0.3964275305141972,0.3965920133645598,-0.07073106824791554,-0.17028872152706556,0.37151174421704175,-1.257089671959961,0.7148696382452103,-0.02794809799151676,-0.3000977910289584,-0.2987583642586717,-0.2987583642586717,0.2530560273798454,0.18148304441741744,0.5312730237357723,-0.0943265899372045,-0.02721929670552064,-0.0951459554076807,-0.2581649700037796,0.0,-0.29524313622962806,0.007888869873230705,0.026162386483800256,0.14852587639607936,-0.9962236203761313,-1.1596659856421863,-1.1782223281439996,-0.15487092324939225,0.47829347282961,-0.5481489583944307,0.6103078337102835,-0.485314550741361,0.6566958643220747,-0.10762576307612388,1.1983797023069247,-0.14097493983089288,-0.17335708651695853,0.06670469250057531,-0.16916444927304314,-0.3496626412581274,-0.30794442724566695,-0.03387063123557367,-0.41153823653146676,-0.37428567284553516,-0.8756270363268098,-0.6886514508115188,-0.813274794705348,-0.8013653947650925,-1.0650392891629727,-1.0266022166467985,-0.6948018523653642,-0.1572215318486891,-0.277164653283642,-0.10105939122242395,0.0,0.6906233006286683,-1.0581935581998339,-1.005978585176776,0.0,-0.14512094121077412,-1.0039875483647955,0.0,0.13214222896725783,0.0,-1.014684153495634,0.4342559826854733,-0.4734426104521767,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,0.5996823568167128,-0.5280914030240775,-0.5541339465304785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,biphenyl,decahydronaphthalene,92-52-4,91-17-8,0.54644,0.131271057,0.7363159173761293,0.051440693476407,-0.36133843793518,-0.5512553027999767,-0.3621142172231202,-0.3631059205692083,-0.30379192955943807,-0.6103322863467856,0.3965920133645598,-0.396093982188327,-0.4213913957845615,-0.1353847355175167,-1.3971011786145089,1.3740144717274303,-0.5246620213862002,-0.3612016377113192,-0.16239524207762648,-0.16239524207762648,0.03429581161200397,0.01369043858020726,0.31448689260498547,-0.36135459105803747,-0.28767270184864185,-0.3631059220625891,-0.562943059591575,0.0,-0.3098276210967403,-0.042940529355825936,0.07798670745334939,0.1760182692224321,-0.11285125502194956,-0.23695243854517078,-0.38515845541236426,-0.18748287259685678,0.5150202523631707,-0.6374556561997454,0.7341698558483767,-0.5731168595830723,0.7776664333317532,-0.1457969326704702,1.3914052810595803,-0.5223790323330172,-0.013091282450606,-0.02580122071459746,-0.3429832367847365,-0.5592975589783692,-0.5047288375441271,-0.40926838953429895,-0.8754362237909121,-0.81744755112157,-1.2472339100303074,-1.00105001672134,-1.7310824271826253,-1.6333089839249493,-2.1597279509503737,-2.002104098823624,-0.6948018523653642,-0.26776898485024775,-0.29850692243092236,-0.40579482876804096,0.0,0.0709248052323975,-0.6634118823789299,-1.3894319723886788,0.0,-0.14512094121077412,-1.3664592212841011,0.0,0.13214222896725783,0.0,-1.014684153495634,0.912437490372388,-0.7447708555656617,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,0.5996823568167128,-0.6988986286035686,-0.7532793729590868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,biphenyl,benzene,92-52-4,71-43-2,0.655933333,0.124367234,0.7791396836729914,0.22029549861944692,0.25543589447306914,0.3994364023640622,0.2553386167614102,0.2558584129900272,-0.30379192955943807,0.02165903770404373,0.3965920133645598,0.25463184569249586,0.2912351881417401,0.9881546322461955,-1.1637486675235957,1.557110258805825,-0.02794809799151676,0.48064443211649593,-0.23639133853732433,-0.23639133853732433,-1.264037176278437,-0.9821518562259995,0.5984853866347117,0.2554003051477731,0.2332341084376006,0.25585841299904916,0.29043559125425217,0.0,-0.24635475158049158,0.0066492854153865875,0.02742623425273975,0.05636912984888225,0.18160620009611092,0.15849622449640732,0.14355079307539273,0.4448747701196135,0.3220483465721291,-0.17157777110687153,0.08412510263574789,-0.1539131786881938,0.097430790592386,-0.2067691943862916,-0.12242290097846732,-0.21351039007912942,-0.577270032588704,0.010274650535189058,0.19602076353848932,0.28778125999852733,0.29042450657164354,0.2170119596443586,0.2920799836009358,0.2978810116128855,0.2840064881799155,0.28621708815394653,0.2957886417580299,0.20394136374037344,0.25659287067526243,0.15113416125861853,-0.019282950895712157,0.3697546428978449,-0.23057225662785855,0.28509853503149346,0.0,0.5790073393443789,0.06430833894364776,0.2747281415363567,0.0,-0.14512094121077412,0.12890111114904187,0.0,0.13214222896725783,0.0,0.4166655212801169,0.912437490372388,0.045005952816514955,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,0.5996823568167128,0.12242290097846718,0.0578775648112103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,biphenyl,methylbenzene,92-52-4,108-88-3,0.377,0.0,-0.42017314106591486,-5.199337582605575,0.1115492319574766,0.17127039312469283,0.11133060934621791,0.11149787979475627,-0.30379192955943807,-0.24086043536322382,0.3965920133645598,0.09195038872229015,0.11448135039624016,0.48064443211649593,-1.0004019097599566,1.557110258805825,-0.02794809799151676,0.48064443211649593,-0.2504116515507408,-0.2504116515507408,-0.22181370928693273,-0.18274968532677077,0.47934828603222124,0.11154894284183856,0.10300740586603997,0.11149787945261727,0.1075687375015749,0.0,-0.30663857104975095,0.006544790175697704,0.027532774855689293,0.17000677019222407,-0.9962236203761313,-1.2538204292235144,-1.308947142330533,0.2866778823996387,0.36078243286777606,-0.2672481483466699,0.211590950481361,-0.2392159233919339,0.23231527745415426,-0.2445167429388018,0.019282950895712157,-0.1813964390326863,-0.5885392564893431,-0.23178257889295634,0.013428157132723093,0.054303148737630175,0.0712584776403974,0.09157066420439247,0.13043905741384348,0.14346538916422133,0.0230920672104387,0.06687429149434632,0.09757343861993611,0.02426987083759625,0.11052269601634637,0.020967717333812908,-0.019282950895712157,0.1815257561700883,-0.23961912533645668,0.11965886943705117,0.0,0.596078176777682,-0.36139490203687097,0.05041480666104899,0.0,-0.14512094121077412,-0.21042839424792484,0.0,0.13214222896725783,0.0,0.009641027331898153,0.3372911428589526,-0.2633151386909322,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,0.5996823568167128,-0.14187405616662066,-0.2533471031357997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,biphenyl,ethylbenzene,92-52-4,100-41-4,0.363,0.0,-0.42017314106591486,-5.199337582605575,-0.03223487413436993,0.019159720298446616,-0.03267739807308419,-0.0328626534046346,-0.30379192955943807,-0.32836692638564635,0.12454380770571265,-0.07073106824791554,-0.0664809120574861,0.06431683512387441,-0.8837256542145001,1.0810612124019994,-0.5246620213862002,0.003213631524532558,-0.26365305828563407,-0.26365305828563407,0.05791480076157228,0.03180658334051723,0.0673107961498562,-0.03230241946409574,-0.02721929670552064,-0.032862654093814614,-0.07529811625110235,0.0,-0.33084007143344923,0.006542944672685938,0.027534656482107914,0.21562765852652027,-1.2170667117146767,-1.4892065381768347,-1.6357591777968663,0.09655861528963908,0.38208807219974467,-0.32071958907523235,0.28069505810497847,-0.2719318262232066,0.3335460422667511,-0.25090958010484743,0.19402814242392677,-0.3850475773813076,-0.48911559430120505,-0.2794333067319362,-0.1349354582966944,-0.1246314460692243,-0.09670752298575136,-0.07978533205023028,-0.09023113464145822,-0.06734090764358984,-0.07315999943838962,-0.01404188555931705,-0.1273042573431234,-0.17956974748911078,-0.06472405990245564,-0.13519863955988345,-0.019282950895712157,-0.008360061505938677,-0.27657081667845057,-0.04578079615739133,0.0,0.5499049873660649,-0.6725399495671686,-0.15760520757958038,0.0,-0.14512094121077412,-0.3000977910289584,0.0,0.13214222896725783,0.0,0.009641027331898153,0.0901032983175734,-0.4734426104521767,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,-0.08687706410411518,-0.24671576476455878,-0.48064443211649593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,biphenyl,"1,2,3,4-tetrahydronaphthalene",92-52-4,119-64-2,0.5896,0.095838701,0.5767585645077979,0.0772036494645075,-0.2992918015688695,-0.1329509525277996,-0.2999830107508351,-0.3008226194153704,-0.30379192955943807,-0.7270076077100156,0.3965920133645598,-0.396093982188327,-0.30355550395422826,-0.11594982453774456,-1.3387630508417805,1.4838719439744672,-0.5246620213862002,0.2866778823996393,-0.27986988700448573,-0.27986988700448573,-0.19108056677906005,-0.15917687045793322,0.11243926501927386,-0.2993304205849287,-0.28767270184864185,-0.300822620748723,-0.3800762058388978,0.0,-0.3392590359317454,0.005071703794104709,0.029034695055680685,0.23149777538612962,-0.6428746742344587,-0.8960335436144676,-1.2392272414310486,-0.11594982453774456,0.4542212834149435,-0.4964333184143898,0.5216697062205612,-0.43168448338219595,0.578971169951823,-0.2956413897996333,0.6544522007320038,-0.5223790323330172,-0.2697751202891531,-0.525020511072791,-0.3429832367847365,-0.3888098802435086,-0.3446919615893088,-0.40926838953429895,-0.5086618037273762,-0.467067844024338,-0.6663046632325257,-0.5126805154093097,-0.8581837169648523,-0.8420729337392773,-1.005247445505559,-0.9733203493335905,-0.019282950895712157,-0.12604735170171688,-0.27368844188533376,-0.3505162337030076,0.0,0.9908377570962761,-2.198951589719793,-0.5573519154261609,0.0,-0.14512094121077412,-0.5805578877773128,0.0,0.13214222896725783,0.0,-1.014684153495634,0.2566669365723253,-0.7447708555656617,-0.22893520236229836,-0.17441610093770257,-0.08365173390712909,0.5996823568167128,-0.38878405439936536,-0.7363159173761294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,biphenyl,"1,4-dioxane",92-52-4,123-91-1,0.685111111,0.183378446,0.8144545217937832,0.5466555687662384,0.15287947072710156,1.3121004393215396,0.152534313638614,0.15280244908944302,-1.0513863102045338,-0.08529334021225046,0.3965920133645598,0.25463184569249586,0.2687902563645338,0.9777355624821031,-1.0237371608690478,1.4838719439744672,-1.021375944780884,-0.3000977910289584,-0.7317757316780381,-0.7317757316780381,0.6140993103137625,0.45840905242517077,0.7964282033850734,0.15292915578148678,0.14675603169871393,0.1528024488362996,0.1075687375015749,0.0,-0.6011398082569455,1.6927260378376021,-1.6916533559477522,0.016732816102625475,-0.40730871014001,-0.5005848805728895,-0.46649833979509614,-1.0757227225615082,0.24723091446931222,-0.417951749579803,0.4813090095983124,-0.1900843041975089,0.720536901975964,-0.020778365192555808,1.657413531918355,-0.21351039007912942,-0.05227300037750696,0.2228566826559788,0.19602076353848932,0.24202391702986975,0.24747206405475344,0.2170119596443586,0.23119141110462832,0.23971414110667869,0.24745533499970118,0.25548964836778176,0.23978933027096838,0.15318097938479863,0.2029187608528719,0.1033039452496066,-0.5843656098764104,0.23820660451136863,-0.2586759561715995,0.2948733775126748,-9.473725907600098,1.8144985926000712,0.06430833894364776,0.2747281415363567,0.0,-5.199337582605575,0.12890111114904187,0.0,-0.998682093023089,0.0,0.4166655212801169,0.912437490372388,0.045005952816514955,-1.7590833070402243,-2.0180145732537413,-1.4350177090352114,0.5996823568167128,1.3266775070350318,0.5691847492443395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
